,T2M,RH2M,Date
1215,34.54,31.69,2019-04-30
1216,34.31,25.62,2019-05-01
1217,34.0,23.94,2019-05-02
1218,33.0,19.94,2019-05-03
1219,32.53,21.25,2019-05-04
1220,33.35,19.5,2019-05-05
1221,34.11,18.06,2019-05-06
1222,34.59,18.5,2019-05-07
1223,34.06,19.88,2019-05-08
1224,34.19,21.12,2019-05-09
1225,34.79,22.0,2019-05-10
1226,33.65,36.75,2019-05-11
1227,33.49,34.88,2019-05-12
1228,34.61,30.62,2019-05-13
1229,34.64,27.38,2019-05-14
1230,34.23,34.88,2019-05-15
1231,34.5,28.0,2019-05-16
1232,34.47,22.06,2019-05-17
1233,34.65,24.38,2019-05-18
1234,35.21,20.62,2019-05-19
1235,35.17,28.69,2019-05-20
1236,35.34,32.44,2019-05-21
1237,33.73,41.62,2019-05-22
1238,33.65,41.62,2019-05-23
1239,34.46,40.5,2019-05-24
1240,35.48,27.94,2019-05-25
1241,35.9,28.12,2019-05-26
1242,36.77,24.62,2019-05-27
1243,36.89,25.06,2019-05-28
1244,36.32,27.5,2019-05-29
1245,35.32,37.31,2019-05-30
1246,34.99,39.12,2019-05-31
1247,34.05,39.62,2019-06-01
1248,34.64,36.0,2019-06-02
1249,33.81,47.31,2019-06-03
1250,32.22,54.38,2019-06-04
1251,33.82,44.31,2019-06-05
1252,31.55,48.69,2019-06-06
1253,32.94,44.62,2019-06-07
1254,29.4,59.81,2019-06-08
1255,31.36,55.19,2019-06-09
1256,31.09,53.62,2019-06-10
1257,31.82,49.69,2019-06-11
1258,30.54,53.12,2019-06-12
1259,28.65,59.88,2019-06-13
1260,31.05,43.69,2019-06-14
1261,31.0,43.62,2019-06-15
1262,32.04,43.25,2019-06-16
1263,30.4,48.62,2019-06-17
1264,32.6,40.44,2019-06-18
1265,33.25,41.81,2019-06-19
1266,30.83,51.94,2019-06-20
1267,29.45,59.5,2019-06-21
1268,26.0,80.38,2019-06-22
1269,27.88,66.69,2019-06-23
1270,28.51,68.0,2019-06-24
1271,27.99,73.94,2019-06-25
1272,27.55,72.0,2019-06-26
1273,28.56,66.38,2019-06-27
1274,27.68,68.19,2019-06-28
1275,25.81,71.94,2019-06-29
1276,25.34,71.88,2019-06-30
1277,26.71,68.81,2019-07-01
1278,26.1,67.25,2019-07-02
1279,26.69,64.56,2019-07-03
1280,28.15,60.94,2019-07-04
1281,27.06,67.94,2019-07-05
1282,28.2,65.94,2019-07-06
1283,27.05,69.31,2019-07-07
1284,27.65,70.19,2019-07-08
1285,27.67,69.12,2019-07-09
1286,27.26,69.38,2019-07-10
1287,26.58,71.31,2019-07-11
1288,27.12,68.62,2019-07-12
1289,26.92,70.81,2019-07-13
1290,27.09,70.25,2019-07-14
1291,27.2,67.12,2019-07-15
1292,27.15,67.94,2019-07-16
1293,27.65,65.75,2019-07-17
1294,27.85,69.69,2019-07-18
1295,26.48,75.69,2019-07-19
1296,27.26,74.0,2019-07-20
1297,28.0,70.69,2019-07-21
1298,27.23,72.62,2019-07-22
1299,26.93,74.38,2019-07-23
1300,27.57,70.62,2019-07-24
1301,26.45,77.12,2019-07-25
1302,25.0,80.94,2019-07-26
1303,25.12,77.25,2019-07-27
1304,24.82,81.31,2019-07-28
1305,24.49,82.31,2019-07-29
1306,24.72,80.12,2019-07-30
1307,26.69,71.38,2019-07-31
1308,26.11,75.88,2019-08-01
1309,24.56,82.38,2019-08-02
1310,24.0,86.06,2019-08-03
1311,24.03,81.69,2019-08-04
1312,24.53,85.94,2019-08-05
1313,24.37,86.5,2019-08-06
1314,24.08,85.19,2019-08-07
1315,24.87,82.94,2019-08-08
1316,26.24,77.62,2019-08-09
1317,26.49,75.44,2019-08-10
1318,26.16,76.12,2019-08-11
1319,25.34,80.81,2019-08-12
1320,25.36,81.19,2019-08-13
1321,25.34,82.12,2019-08-14
1322,25.86,79.25,2019-08-15
1323,26.38,77.75,2019-08-16
1324,25.3,81.44,2019-08-17
1325,24.28,85.88,2019-08-18
1326,26.13,81.5,2019-08-19
1327,25.61,83.0,2019-08-20
1328,24.89,85.5,2019-08-21
1329,25.31,81.75,2019-08-22
1330,24.88,82.44,2019-08-23
1331,25.84,77.06,2019-08-24
1332,26.06,73.75,2019-08-25
1333,25.73,71.56,2019-08-26
1334,25.97,70.0,2019-08-27
1335,26.58,71.0,2019-08-28
1336,26.93,73.44,2019-08-29
1337,26.25,78.5,2019-08-30
1338,24.67,87.25,2019-08-31
1339,24.51,85.19,2019-09-01
1340,24.05,83.56,2019-09-02
1341,23.67,88.94,2019-09-03
1342,24.19,84.0,2019-09-04
1343,25.19,83.38,2019-09-05
1344,24.39,86.56,2019-09-06
1345,24.57,84.75,2019-09-07
1346,25.52,79.94,2019-09-08
1347,25.97,78.0,2019-09-09
1348,26.3,78.88,2019-09-10
1349,26.03,76.88,2019-09-11
1350,25.01,81.75,2019-09-12
1351,25.36,79.19,2019-09-13
1352,25.79,80.44,2019-09-14
1353,25.62,79.62,2019-09-15
1354,25.37,82.25,2019-09-16
1355,26.3,83.25,2019-09-17
1356,25.65,84.69,2019-09-18
1357,24.83,85.69,2019-09-19
1358,25.3,84.06,2019-09-20
1359,25.26,83.06,2019-09-21
1360,25.86,82.06,2019-09-22
1361,26.23,82.25,2019-09-23
1362,25.35,88.44,2019-09-24
1363,24.69,89.94,2019-09-25
1364,24.48,86.56,2019-09-26
1365,24.7,84.62,2019-09-27
1366,24.51,86.25,2019-09-28
1367,24.56,85.75,2019-09-29
1368,24.83,82.62,2019-09-30
1369,24.87,83.06,2019-10-01
1370,24.91,83.94,2019-10-02
1371,24.69,82.69,2019-10-03
1372,24.33,86.19,2019-10-04
1373,24.33,84.69,2019-10-05
1374,24.33,84.56,2019-10-06
1375,24.46,83.5,2019-10-07
1376,24.11,87.38,2019-10-08
1377,24.09,87.94,2019-10-09
1378,23.89,91.0,2019-10-10
1379,23.96,89.5,2019-10-11
1380,24.14,89.44,2019-10-12
1381,24.65,86.5,2019-10-13
1382,24.37,87.12,2019-10-14
1383,23.64,86.0,2019-10-15
1384,23.48,87.38,2019-10-16
1385,23.4,87.25,2019-10-17
1386,23.42,88.31,2019-10-18
1387,23.42,87.69,2019-10-19
1388,23.03,89.0,2019-10-20
1389,23.37,86.75,2019-10-21
1390,23.6,84.81,2019-10-22
1391,23.73,86.5,2019-10-23
1392,24.04,87.12,2019-10-24
1393,22.73,87.0,2019-10-25
1394,23.73,86.38,2019-10-26
1395,23.91,86.06,2019-10-27
1396,24.14,87.31,2019-10-28
1397,23.85,86.69,2019-10-29
1398,23.42,85.81,2019-10-30
1399,23.18,85.12,2019-10-31
1400,23.82,83.75,2019-11-01
1401,23.83,83.12,2019-11-02
1402,23.76,84.19,2019-11-03
1403,23.63,79.88,2019-11-04
1404,23.44,78.5,2019-11-05
1405,24.23,76.12,2019-11-06
1406,23.49,83.12,2019-11-07
1407,23.66,82.31,2019-11-08
1408,23.22,77.38,2019-11-09
1409,22.23,76.31,2019-11-10
1410,22.51,81.0,2019-11-11
1411,22.19,77.56,2019-11-12
1412,21.05,75.0,2019-11-13
1413,21.61,81.75,2019-11-14
1414,22.55,79.56,2019-11-15
1415,23.06,79.0,2019-11-16
1416,22.1,77.62,2019-11-17
1417,21.05,75.69,2019-11-18
1418,21.41,76.56,2019-11-19
1419,21.79,77.12,2019-11-20
1420,21.69,77.44,2019-11-21
1421,21.18,75.75,2019-11-22
1422,20.57,74.0,2019-11-23
1423,20.6,75.75,2019-11-24
1424,21.08,75.06,2019-11-25
1425,20.92,75.62,2019-11-26
1426,21.23,73.38,2019-11-27
1427,21.95,74.69,2019-11-28
1428,22.09,74.19,2019-11-29
1429,22.51,73.5,2019-11-30
1430,22.72,77.81,2019-12-01
1431,22.76,78.88,2019-12-02
1432,22.38,81.44,2019-12-03
1433,22.14,75.75,2019-12-04
1434,21.08,74.62,2019-12-05
1435,19.94,73.12,2019-12-06
1436,20.15,70.88,2019-12-07
1437,21.49,73.94,2019-12-08
1438,21.58,73.88,2019-12-09
1439,21.27,73.94,2019-12-10
1440,21.45,72.19,2019-12-11
1441,21.51,71.5,2019-12-12
1442,22.47,71.06,2019-12-13
1443,23.11,73.56,2019-12-14
1444,22.76,71.38,2019-12-15
1445,22.08,72.38,2019-12-16
1446,21.58,72.31,2019-12-17
1447,21.32,72.12,2019-12-18
1448,21.05,69.94,2019-12-19
1449,21.05,64.19,2019-12-20
1450,21.19,65.19,2019-12-21
1451,21.36,71.38,2019-12-22
1452,21.13,67.81,2019-12-23
1453,21.44,66.62,2019-12-24
1454,22.48,66.12,2019-12-25
1455,23.11,68.25,2019-12-26
1456,22.17,71.0,2019-12-27
1457,19.65,58.06,2019-12-28
1458,19.31,53.88,2019-12-29
1459,20.36,69.06,2019-12-30
1460,21.66,74.31,2019-12-31
1461,22.48,70.56,2020-01-01
1462,22.68,77.56,2020-01-02
1463,23.3,75.38,2020-01-03
1464,22.26,72.75,2020-01-04
1465,20.24,70.44,2020-01-05
1466,20.77,68.62,2020-01-06
1467,22.79,72.5,2020-01-07
1468,23.4,72.06,2020-01-08
1469,22.74,72.06,2020-01-09
1470,20.69,68.0,2020-01-10
1471,19.9,60.88,2020-01-11
1472,19.4,52.62,2020-01-12
1473,20.93,42.62,2020-01-13
1474,21.34,51.75,2020-01-14
1475,21.42,59.88,2020-01-15
1476,21.33,60.81,2020-01-16
1477,22.12,60.69,2020-01-17
1478,23.3,65.69,2020-01-18
1479,23.53,64.38,2020-01-19
1480,23.18,60.06,2020-01-20
1481,23.23,58.0,2020-01-21
1482,22.87,56.88,2020-01-22
1483,22.77,55.0,2020-01-23
1484,22.74,52.31,2020-01-24
1485,23.26,47.25,2020-01-25
1486,24.2,43.06,2020-01-26
1487,24.7,37.0,2020-01-27
1488,25.26,46.62,2020-01-28
1489,25.04,41.0,2020-01-29
1490,23.47,48.0,2020-01-30
1491,23.91,43.81,2020-01-31
1492,25.3,54.88,2020-02-01
1493,25.03,57.44,2020-02-02
1494,25.03,56.25,2020-02-03
1495,24.97,52.5,2020-02-04
1496,25.46,48.5,2020-02-05
1497,25.87,45.81,2020-02-06
1498,26.32,45.0,2020-02-07
1499,24.76,57.5,2020-02-08
1500,21.62,66.44,2020-02-09
1501,23.22,64.94,2020-02-10
1502,23.65,63.31,2020-02-11
1503,24.06,57.81,2020-02-12
1504,23.52,37.06,2020-02-13
1505,23.97,27.5,2020-02-14
1506,25.39,26.44,2020-02-15
1507,25.07,30.75,2020-02-16
1508,24.97,27.31,2020-02-17
1509,24.23,21.31,2020-02-18
1510,24.88,25.56,2020-02-19
1511,25.33,51.88,2020-02-20
1512,24.62,45.44,2020-02-21
1513,24.96,44.88,2020-02-22
1514,25.34,45.62,2020-02-23
1515,26.95,43.25,2020-02-24
1516,26.1,35.81,2020-02-25
1517,24.44,27.75,2020-02-26
1518,24.61,25.0,2020-02-27
1519,25.3,38.56,2020-02-28
1520,26.38,48.69,2020-02-29
1521,27.09,50.0,2020-03-01
1522,27.34,44.5,2020-03-02
1523,27.8,39.62,2020-03-03
1524,27.42,33.81,2020-03-04
1525,27.15,34.44,2020-03-05
1526,26.87,42.56,2020-03-06
1527,27.74,40.06,2020-03-07
1528,28.34,44.69,2020-03-08
1529,28.47,47.88,2020-03-09
1530,29.3,42.5,2020-03-10
1531,29.17,42.62,2020-03-11
1532,28.63,46.12,2020-03-12
1533,29.08,40.38,2020-03-13
1534,29.25,39.0,2020-03-14
1535,28.99,42.06,2020-03-15
1536,29.01,40.94,2020-03-16
1537,29.65,38.12,2020-03-17
1538,30.06,33.69,2020-03-18
1539,28.17,41.56,2020-03-19
1540,28.77,43.06,2020-03-20
1541,27.93,32.44,2020-03-21
1542,27.36,26.62,2020-03-22
1543,29.04,32.94,2020-03-23
1544,30.11,40.19,2020-03-24
1545,30.15,36.94,2020-03-25
1546,30.32,37.19,2020-03-26
1547,30.16,32.19,2020-03-27
1548,30.77,30.31,2020-03-28
1549,31.64,31.31,2020-03-29
1550,31.27,34.06,2020-03-30
1551,31.48,32.62,2020-03-31
1552,31.37,32.12,2020-04-01
1553,32.69,28.38,2020-04-02
1554,32.17,32.81,2020-04-03
1555,28.63,39.31,2020-04-04
1556,31.12,32.0,2020-04-05
1557,31.06,42.31,2020-04-06
1558,31.21,41.31,2020-04-07
1559,31.23,34.81,2020-04-08
1560,30.58,37.31,2020-04-09
1561,29.8,44.5,2020-04-10
1562,30.51,36.0,2020-04-11
1563,31.67,31.75,2020-04-12
1564,32.04,31.06,2020-04-13
1565,32.27,26.88,2020-04-14
1566,31.9,27.25,2020-04-15
1567,32.35,26.69,2020-04-16
1568,32.47,31.62,2020-04-17
1569,32.87,33.56,2020-04-18
1570,32.76,33.31,2020-04-19
1571,33.04,33.25,2020-04-20
1572,32.74,32.75,2020-04-21
1573,33.07,32.94,2020-04-22
1574,33.73,35.44,2020-04-23
1575,34.21,38.12,2020-04-24
1576,34.17,34.19,2020-04-25
1577,33.09,44.06,2020-04-26
1578,32.6,43.81,2020-04-27
1579,31.26,47.06,2020-04-28
1580,32.15,39.31,2020-04-29
1581,33.08,33.31,2020-04-30
1582,33.8,32.5,2020-05-01
1583,32.23,41.88,2020-05-02
1584,32.9,36.0,2020-05-03
1585,33.64,37.06,2020-05-04
1586,34.18,32.31,2020-05-05
1587,34.44,34.69,2020-05-06
1588,33.06,42.5,2020-05-07
1589,31.26,52.5,2020-05-08
1590,31.98,50.19,2020-05-09
1591,31.23,45.19,2020-05-10
1592,31.62,42.38,2020-05-11
1593,31.48,44.62,2020-05-12
1594,30.94,51.5,2020-05-13
1595,32.38,42.0,2020-05-14
1596,32.9,40.81,2020-05-15
1597,32.86,44.06,2020-05-16
1598,32.4,50.25,2020-05-17
1599,33.1,41.12,2020-05-18
1600,33.71,28.25,2020-05-19
1601,33.86,26.06,2020-05-20
1602,33.01,17.69,2020-05-21
1603,33.65,19.19,2020-05-22
1604,34.97,21.19,2020-05-23
1605,34.24,33.75,2020-05-24
1606,34.96,33.19,2020-05-25
1607,35.34,37.31,2020-05-26
1608,36.44,28.25,2020-05-27
1609,36.74,23.56,2020-05-28
1610,36.02,27.31,2020-05-29
1611,32.59,42.94,2020-05-30
1612,30.26,56.69,2020-05-31
1613,27.74,72.12,2020-06-01
1614,25.73,78.19,2020-06-02
1615,27.17,72.56,2020-06-03
1616,28.12,65.0,2020-06-04
1617,29.19,58.0,2020-06-05
1618,29.07,54.25,2020-06-06
1619,29.47,55.88,2020-06-07
1620,30.08,51.5,2020-06-08
1621,29.42,52.38,2020-06-09
1622,28.35,68.81,2020-06-10
1623,25.61,78.19,2020-06-11
1624,24.01,81.69,2020-06-12
1625,27.01,71.38,2020-06-13
1626,28.0,67.5,2020-06-14
1627,28.07,68.0,2020-06-15
1628,27.18,75.88,2020-06-16
1629,26.4,78.25,2020-06-17
1630,26.94,73.62,2020-06-18
1631,27.24,73.5,2020-06-19
1632,26.65,74.25,2020-06-20
1633,26.55,73.88,2020-06-21
1634,27.11,70.62,2020-06-22
1635,27.15,69.5,2020-06-23
1636,28.52,64.12,2020-06-24
1637,28.82,63.56,2020-06-25
1638,28.46,67.25,2020-06-26
1639,27.41,77.44,2020-06-27
1640,25.92,86.56,2020-06-28
1641,25.88,82.69,2020-06-29
1642,26.3,82.0,2020-06-30
1643,26.78,76.31,2020-07-01
1644,24.57,85.62,2020-07-02
1645,24.98,82.69,2020-07-03
1646,23.95,85.06,2020-07-04
1647,25.47,79.12,2020-07-05
1648,25.16,80.75,2020-07-06
1649,25.56,79.56,2020-07-07
1650,26.4,77.69,2020-07-08
1651,25.08,80.38,2020-07-09
1652,25.16,83.75,2020-07-10
1653,25.93,80.06,2020-07-11
1654,25.61,79.19,2020-07-12
1655,23.99,87.31,2020-07-13
1656,24.54,87.94,2020-07-14
1657,24.37,88.06,2020-07-15
1658,24.58,83.56,2020-07-16
1659,25.29,79.56,2020-07-17
1660,25.84,81.44,2020-07-18
1661,25.46,86.38,2020-07-19
1662,25.65,83.88,2020-07-20
1663,25.8,84.06,2020-07-21
1664,25.56,85.31,2020-07-22
1665,24.4,88.31,2020-07-23
1666,24.19,87.88,2020-07-24
1667,24.51,85.62,2020-07-25
1668,24.98,81.69,2020-07-26
1669,25.7,82.25,2020-07-27
1670,25.3,88.25,2020-07-28
1671,25.46,86.5,2020-07-29
1672,26.55,81.06,2020-07-30
1673,25.98,84.69,2020-07-31
1674,25.56,86.12,2020-08-01
1675,25.78,85.44,2020-08-02
1676,24.54,88.81,2020-08-03
1677,24.55,87.12,2020-08-04
1678,24.72,88.44,2020-08-05
1679,26.09,81.94,2020-08-06
1680,25.51,85.44,2020-08-07
1681,25.55,84.31,2020-08-08
1682,24.94,86.25,2020-08-09
1683,24.93,85.19,2020-08-10
1684,25.05,85.44,2020-08-11
1685,24.22,88.31,2020-08-12
1686,24.21,88.81,2020-08-13
1687,24.05,87.38,2020-08-14
1688,23.65,91.62,2020-08-15
1689,23.78,89.56,2020-08-16
1690,24.32,86.19,2020-08-17
1691,25.02,86.44,2020-08-18
1692,24.86,87.88,2020-08-19
1693,24.2,91.19,2020-08-20
1694,24.55,88.19,2020-08-21
1695,24.9,86.81,2020-08-22
1696,25.57,84.75,2020-08-23
1697,25.35,85.69,2020-08-24
1698,25.42,85.19,2020-08-25
1699,24.88,87.12,2020-08-26
1700,23.88,90.25,2020-08-27
1701,24.73,86.0,2020-08-28
1702,25.2,85.12,2020-08-29
1703,25.12,85.38,2020-08-30
1704,25.12,84.25,2020-08-31
1705,25.05,88.81,2020-09-01
1706,23.91,90.69,2020-09-02
1707,24.44,85.94,2020-09-03
1708,25.25,85.81,2020-09-04
1709,25.79,82.0,2020-09-05
1710,25.89,80.38,2020-09-06
1711,26.24,79.31,2020-09-07
1712,26.02,81.88,2020-09-08
1713,25.87,83.38,2020-09-09
1714,25.61,81.5,2020-09-10
1715,25.33,84.62,2020-09-11
1716,24.32,88.75,2020-09-12
1717,23.99,92.19,2020-09-13
1718,24.48,90.25,2020-09-14
1719,24.65,92.12,2020-09-15
1720,25.73,88.88,2020-09-16
1721,25.11,90.81,2020-09-17
1722,25.58,88.5,2020-09-18
1723,25.07,91.25,2020-09-19
1724,24.05,93.62,2020-09-20
1725,24.12,90.38,2020-09-21
1726,23.73,90.62,2020-09-22
1727,24.11,86.75,2020-09-23
1728,24.41,88.69,2020-09-24
1729,24.75,91.0,2020-09-25
1730,23.98,93.0,2020-09-26
1731,23.07,84.94,2020-09-27
1732,24.04,87.0,2020-09-28
1733,23.89,90.62,2020-09-29
1734,23.76,91.0,2020-09-30
1735,23.8,86.19,2020-10-01
1736,24.1,87.81,2020-10-02
1737,24.51,87.0,2020-10-03
1738,23.81,86.06,2020-10-04
1739,24.23,87.0,2020-10-05
1740,23.97,82.94,2020-10-06
1741,22.45,82.19,2020-10-07
1742,23.3,86.0,2020-10-08
1743,25.03,86.31,2020-10-09
1744,24.79,87.69,2020-10-10
1745,23.73,92.88,2020-10-11
1746,23.77,90.69,2020-10-12
1747,23.69,91.88,2020-10-13
1748,24.65,92.75,2020-10-14
1749,24.45,91.0,2020-10-15
1750,24.68,85.75,2020-10-16
1751,25.0,85.31,2020-10-17
1752,25.0,87.5,2020-10-18
1753,23.98,91.25,2020-10-19
1754,24.28,91.5,2020-10-20
1755,24.44,89.69,2020-10-21
1756,23.94,85.94,2020-10-22
1757,24.56,79.94,2020-10-23
1758,25.01,77.25,2020-10-24
1759,24.12,83.69,2020-10-25
1760,22.43,84.31,2020-10-26
1761,21.98,83.06,2020-10-27
1762,21.83,79.62,2020-10-28
1763,21.73,81.5,2020-10-29
1764,22.26,83.25,2020-10-30
1765,21.48,82.62,2020-10-31
1766,20.37,80.31,2020-11-01
1767,21.9,87.31,2020-11-02
1768,21.97,86.31,2020-11-03
1769,19.8,76.12,2020-11-04
1770,19.4,67.69,2020-11-05
1771,20.23,80.12,2020-11-06
1772,22.27,88.56,2020-11-07
1773,20.9,82.0,2020-11-08
1774,17.97,78.44,2020-11-09
1775,17.45,81.19,2020-11-10
1776,19.34,84.88,2020-11-11
1777,21.88,90.31,2020-11-12
1778,22.75,87.44,2020-11-13
1779,21.76,85.06,2020-11-14
1780,21.78,86.12,2020-11-15
1781,22.35,86.75,2020-11-16
1782,21.76,86.12,2020-11-17
1783,21.68,86.88,2020-11-18
1784,22.05,86.12,2020-11-19
1785,23.11,83.88,2020-11-20
1786,22.73,86.56,2020-11-21
1787,21.37,85.19,2020-11-22
1788,20.1,78.62,2020-11-23
1789,19.32,75.62,2020-11-24
1790,19.9,81.44,2020-11-25
1791,19.54,91.0,2020-11-26
1792,19.44,89.44,2020-11-27
1793,20.87,88.69,2020-11-28
1794,21.94,86.56,2020-11-29
1795,21.32,84.31,2020-11-30
1796,20.77,83.44,2020-12-01
1797,20.0,82.94,2020-12-02
1798,19.7,81.19,2020-12-03
1799,20.01,82.88,2020-12-04
1800,19.87,81.0,2020-12-05
1801,18.86,74.94,2020-12-06
1802,19.06,74.25,2020-12-07
1803,19.18,78.81,2020-12-08
1804,19.69,76.38,2020-12-09
1805,19.43,77.94,2020-12-10
1806,19.36,77.94,2020-12-11
1807,19.03,80.25,2020-12-12
1808,19.38,81.88,2020-12-13
1809,19.65,81.88,2020-12-14
1810,19.38,82.19,2020-12-15
1811,19.84,85.81,2020-12-16
1812,20.17,81.88,2020-12-17
1813,19.5,80.81,2020-12-18
1814,17.87,77.0,2020-12-19
1815,16.79,72.69,2020-12-20
1816,15.9,60.75,2020-12-21
1817,16.17,65.56,2020-12-22
1818,16.39,77.81,2020-12-23
1819,16.92,77.5,2020-12-24
1820,17.51,80.75,2020-12-25
1821,17.99,80.44,2020-12-26
1822,18.15,74.12,2020-12-27
1823,18.28,78.44,2020-12-28
1824,18.82,77.0,2020-12-29
1825,19.04,78.88,2020-12-30
1826,19.56,81.75,2020-12-31
1827,19.53,84.19,2021-01-01
1828,18.87,84.75,2021-01-02
1829,18.49,80.0,2021-01-03
1830,18.85,78.88,2021-01-04
1831,20.3,82.44,2021-01-05
1832,22.01,85.56,2021-01-06
1833,22.19,84.62,2021-01-07
1834,22.01,76.88,2021-01-08
1835,21.23,71.88,2021-01-09
1836,21.22,70.25,2021-01-10
1837,21.94,67.75,2021-01-11
1838,22.58,72.19,2021-01-12
1839,21.76,74.19,2021-01-13
1840,21.32,70.69,2021-01-14
1841,21.39,72.25,2021-01-15
1842,21.75,72.62,2021-01-16
1843,21.79,69.12,2021-01-17
1844,21.59,74.88,2021-01-18
1845,22.1,73.31,2021-01-19
1846,22.76,64.38,2021-01-20
1847,22.67,61.5,2021-01-21
1848,21.83,66.5,2021-01-22
1849,21.86,63.94,2021-01-23
1850,22.84,62.25,2021-01-24
1851,22.75,60.31,2021-01-25
1852,22.47,62.62,2021-01-26
1853,22.25,64.44,2021-01-27
1854,22.33,67.56,2021-01-28
1855,23.02,68.19,2021-01-29
1856,22.82,66.0,2021-01-30
1857,22.25,56.62,2021-01-31
1858,20.8,61.19,2021-02-01
1859,19.73,43.12,2021-02-02
1860,20.37,50.0,2021-02-03
1861,20.87,52.25,2021-02-04
1862,21.62,54.69,2021-02-05
1863,21.53,52.19,2021-02-06
1864,20.24,46.88,2021-02-07
1865,19.65,43.19,2021-02-08
1866,21.26,45.0,2021-02-09
1867,21.37,47.31,2021-02-10
1868,21.9,49.75,2021-02-11
1869,22.35,57.19,2021-02-12
1870,22.55,53.25,2021-02-13
1871,22.67,50.19,2021-02-14
1872,23.38,47.0,2021-02-15
1873,23.99,44.38,2021-02-16
1874,23.47,48.25,2021-02-17
1875,22.94,58.62,2021-02-18
1876,21.87,64.25,2021-02-19
1877,21.96,59.62,2021-02-20
1878,22.36,64.0,2021-02-21
1879,24.01,56.12,2021-02-22
1880,24.58,43.5,2021-02-23
1881,24.81,33.62,2021-02-24
1882,25.58,32.31,2021-02-25
1883,26.51,28.5,2021-02-26
1884,26.36,29.94,2021-02-27
1885,26.61,26.25,2021-02-28
1886,27.51,27.75,2021-03-01
