,T2M,RH2M,Date
1866,23.41,73.06,2021-02-09
1867,22.96,73.06,2021-02-10
1868,23.05,71.31,2021-02-11
1869,23.28,70.25,2021-02-12
1870,23.5,71.31,2021-02-13
1871,23.24,72.06,2021-02-14
1872,23.69,71.56,2021-02-15
1873,23.87,74.25,2021-02-16
1874,24.38,74.75,2021-02-17
1875,24.42,74.62,2021-02-18
1876,25.13,77.0,2021-02-19
1877,25.37,82.75,2021-02-20
1878,25.14,83.62,2021-02-21
1879,25.44,79.31,2021-02-22
1880,25.12,78.31,2021-02-23
1881,25.0,74.25,2021-02-24
1882,25.21,70.81,2021-02-25
1883,25.26,71.56,2021-02-26
1884,25.35,76.25,2021-02-27
1885,25.31,77.25,2021-02-28
1886,26.05,75.19,2021-03-01
