,T2M,RH2M,Date
1178,29.87,45.44,2019-03-24
1179,29.94,55.38,2019-03-25
1180,29.92,56.31,2019-03-26
1181,29.62,57.56,2019-03-27
1182,29.58,56.56,2019-03-28
1183,29.91,58.56,2019-03-29
1184,30.84,55.5,2019-03-30
1185,31.15,59.38,2019-03-31
1186,31.22,57.56,2019-04-01
1187,31.37,54.31,2019-04-02
1188,31.08,56.12,2019-04-03
1189,31.33,55.69,2019-04-04
1190,32.38,51.12,2019-04-05
1191,32.69,48.0,2019-04-06
1192,31.72,52.25,2019-04-07
1193,31.31,57.62,2019-04-08
1194,31.44,58.19,2019-04-09
1195,31.86,58.5,2019-04-10
1196,32.55,52.94,2019-04-11
1197,32.18,54.38,2019-04-12
1198,33.23,43.88,2019-04-13
1199,33.58,47.38,2019-04-14
1200,34.05,46.5,2019-04-15
1201,34.54,41.94,2019-04-16
1202,33.4,44.94,2019-04-17
1203,32.04,52.69,2019-04-18
1204,31.8,53.06,2019-04-19
1205,31.63,50.88,2019-04-20
1206,32.1,54.56,2019-04-21
1207,30.84,62.81,2019-04-22
1208,31.05,60.56,2019-04-23
1209,32.01,56.19,2019-04-24
1210,32.65,55.06,2019-04-25
1211,33.46,55.5,2019-04-26
1212,34.11,53.44,2019-04-27
1213,33.9,54.5,2019-04-28
1214,33.48,56.56,2019-04-29
1215,32.44,56.94,2019-04-30
1216,30.41,66.69,2019-05-01
1217,30.23,68.5,2019-05-02
1218,26.09,89.81,2019-05-03
1219,28.26,72.31,2019-05-04
1220,29.55,78.25,2019-05-05
1221,30.63,71.06,2019-05-06
1222,30.41,69.06,2019-05-07
1223,31.22,67.75,2019-05-08
1224,32.42,60.38,2019-05-09
1225,32.15,61.81,2019-05-10
1226,31.82,69.38,2019-05-11
1227,32.22,66.62,2019-05-12
1228,32.85,61.5,2019-05-13
1229,32.58,62.19,2019-05-14
1230,31.94,64.62,2019-05-15
1231,31.58,67.75,2019-05-16
1232,32.2,64.88,2019-05-17
1233,32.99,61.88,2019-05-18
1234,33.06,64.62,2019-05-19
1235,32.36,64.5,2019-05-20
1236,31.9,66.31,2019-05-21
1237,32.59,62.75,2019-05-22
1238,31.94,65.88,2019-05-23
1239,33.23,60.94,2019-05-24
1240,33.84,59.62,2019-05-25
1241,33.51,62.56,2019-05-26
1242,33.43,62.5,2019-05-27
1243,33.57,59.06,2019-05-28
1244,33.48,58.25,2019-05-29
1245,33.43,58.81,2019-05-30
1246,32.81,64.31,2019-05-31
1247,32.66,63.44,2019-06-01
1248,32.77,64.62,2019-06-02
1249,30.4,75.38,2019-06-03
1250,31.83,67.94,2019-06-04
1251,32.19,68.88,2019-06-05
1252,31.14,74.06,2019-06-06
1253,30.51,76.44,2019-06-07
1254,31.89,67.88,2019-06-08
1255,31.87,69.88,2019-06-09
1256,32.48,66.56,2019-06-10
1257,34.41,56.19,2019-06-11
1258,33.9,59.5,2019-06-12
1259,33.14,64.19,2019-06-13
1260,33.62,58.88,2019-06-14
1261,31.09,72.56,2019-06-15
1262,31.9,68.5,2019-06-16
1263,32.48,62.56,2019-06-17
1264,32.15,65.94,2019-06-18
1265,31.07,73.44,2019-06-19
1266,29.51,79.94,2019-06-20
1267,28.21,87.06,2019-06-21
1268,28.66,82.19,2019-06-22
1269,29.46,79.81,2019-06-23
1270,30.82,73.5,2019-06-24
1271,30.76,73.5,2019-06-25
1272,30.76,74.38,2019-06-26
1273,30.66,76.69,2019-06-27
1274,30.07,79.81,2019-06-28
1275,29.79,78.5,2019-06-29
1276,28.48,83.62,2019-06-30
1277,29.19,79.56,2019-07-01
1278,28.56,82.88,2019-07-02
1279,29.59,78.94,2019-07-03
1280,29.58,78.31,2019-07-04
1281,28.46,85.5,2019-07-05
1282,27.52,83.5,2019-07-06
1283,29.26,77.94,2019-07-07
1284,29.37,81.62,2019-07-08
1285,28.23,86.5,2019-07-09
1286,28.76,84.88,2019-07-10
1287,28.26,86.44,2019-07-11
1288,28.45,84.5,2019-07-12
1289,28.51,85.81,2019-07-13
1290,29.19,82.38,2019-07-14
1291,29.79,78.88,2019-07-15
1292,27.86,87.75,2019-07-16
1293,29.59,80.88,2019-07-17
1294,29.09,83.75,2019-07-18
1295,28.55,83.62,2019-07-19
1296,28.73,82.75,2019-07-20
1297,28.86,80.88,2019-07-21
1298,28.78,80.44,2019-07-22
1299,28.55,81.31,2019-07-23
1300,29.33,79.56,2019-07-24
1301,27.8,91.94,2019-07-25
1302,28.33,84.69,2019-07-26
1303,27.38,87.75,2019-07-27
1304,27.77,86.56,2019-07-28
1305,27.39,87.12,2019-07-29
1306,27.4,83.44,2019-07-30
1307,27.4,85.69,2019-07-31
1308,28.23,83.75,2019-08-01
1309,28.42,84.69,2019-08-02
1310,28.26,85.62,2019-08-03
1311,29.24,81.69,2019-08-04
1312,27.72,86.31,2019-08-05
1313,28.3,90.19,2019-08-06
1314,27.48,91.69,2019-08-07
1315,27.79,87.12,2019-08-08
1316,28.87,83.69,2019-08-09
1317,28.94,81.88,2019-08-10
1318,28.61,86.06,2019-08-11
1319,27.42,92.38,2019-08-12
1320,27.61,89.44,2019-08-13
1321,28.04,86.69,2019-08-14
1322,27.99,87.5,2019-08-15
1323,28.15,88.06,2019-08-16
1324,27.37,90.56,2019-08-17
1325,27.12,91.56,2019-08-18
1326,28.21,85.0,2019-08-19
1327,28.44,87.44,2019-08-20
1328,27.64,90.31,2019-08-21
1329,28.02,83.81,2019-08-22
1330,27.77,87.56,2019-08-23
1331,28.4,83.94,2019-08-24
1332,26.88,91.25,2019-08-25
1333,26.83,90.69,2019-08-26
1334,27.69,85.94,2019-08-27
1335,27.84,85.38,2019-08-28
1336,26.94,90.0,2019-08-29
1337,28.11,86.69,2019-08-30
1338,27.66,89.12,2019-08-31
1339,28.05,86.06,2019-09-01
1340,27.27,89.31,2019-09-02
1341,27.62,89.31,2019-09-03
1342,27.37,90.12,2019-09-04
1343,28.48,86.62,2019-09-05
1344,28.73,88.5,2019-09-06
1345,28.21,90.56,2019-09-07
1346,28.11,90.31,2019-09-08
1347,28.1,89.19,2019-09-09
1348,27.63,92.44,2019-09-10
1349,27.33,93.06,2019-09-11
1350,26.93,92.69,2019-09-12
1351,27.58,88.62,2019-09-13
1352,27.39,89.62,2019-09-14
1353,28.01,87.19,2019-09-15
1354,27.73,89.75,2019-09-16
1355,27.62,88.5,2019-09-17
1356,27.48,89.81,2019-09-18
1357,27.57,89.31,2019-09-19
1358,27.63,87.06,2019-09-20
1359,27.81,83.62,2019-09-21
1360,27.61,85.44,2019-09-22
1361,26.84,91.5,2019-09-23
1362,26.45,94.94,2019-09-24
1363,26.08,93.81,2019-09-25
1364,26.12,91.94,2019-09-26
1365,25.33,91.5,2019-09-27
1366,25.47,93.12,2019-09-28
1367,25.4,93.44,2019-09-29
1368,25.67,90.06,2019-09-30
1369,26.44,89.5,2019-10-01
1370,27.24,85.44,2019-10-02
1371,27.09,86.5,2019-10-03
1372,26.83,84.19,2019-10-04
1373,26.74,82.69,2019-10-05
1374,27.15,84.62,2019-10-06
1375,26.73,86.38,2019-10-07
1376,25.69,89.69,2019-10-08
1377,25.92,86.38,2019-10-09
1378,26.46,86.44,2019-10-10
1379,26.59,88.44,2019-10-11
1380,25.79,90.06,2019-10-12
1381,26.01,85.31,2019-10-13
1382,26.35,84.5,2019-10-14
1383,25.42,85.56,2019-10-15
1384,25.26,87.81,2019-10-16
1385,25.55,89.25,2019-10-17
1386,26.3,85.88,2019-10-18
1387,26.43,83.5,2019-10-19
1388,26.89,80.69,2019-10-20
1389,27.01,80.19,2019-10-21
1390,27.04,80.31,2019-10-22
1391,25.28,89.94,2019-10-23
1392,25.19,95.44,2019-10-24
1393,25.73,93.69,2019-10-25
1394,26.12,87.88,2019-10-26
1395,26.15,88.94,2019-10-27
1396,25.71,89.94,2019-10-28
1397,25.6,87.06,2019-10-29
1398,26.23,83.56,2019-10-30
1399,25.43,84.94,2019-10-31
1400,24.95,82.25,2019-11-01
1401,24.77,84.38,2019-11-02
1402,23.78,84.56,2019-11-03
1403,24.19,83.12,2019-11-04
1404,24.59,81.75,2019-11-05
1405,24.15,82.19,2019-11-06
1406,23.21,81.44,2019-11-07
1407,22.09,89.19,2019-11-08
1408,23.34,89.38,2019-11-09
1409,24.76,88.56,2019-11-10
1410,24.31,86.94,2019-11-11
1411,23.43,81.25,2019-11-12
1412,21.94,77.0,2019-11-13
1413,21.48,75.31,2019-11-14
1414,21.71,80.81,2019-11-15
1415,21.92,82.5,2019-11-16
1416,21.59,83.06,2019-11-17
1417,21.15,80.88,2019-11-18
1418,21.33,81.25,2019-11-19
1419,21.4,82.56,2019-11-20
1420,21.46,81.12,2019-11-21
1421,21.76,78.62,2019-11-22
1422,21.62,80.25,2019-11-23
1423,21.65,79.75,2019-11-24
1424,21.36,82.88,2019-11-25
1425,21.41,86.62,2019-11-26
1426,21.58,87.81,2019-11-27
1427,21.63,88.75,2019-11-28
1428,21.98,82.12,2019-11-29
1429,21.22,84.19,2019-11-30
1430,21.12,85.88,2019-12-01
1431,20.52,84.0,2019-12-02
1432,20.55,78.69,2019-12-03
1433,19.92,82.69,2019-12-04
1434,18.26,75.25,2019-12-05
1435,18.38,78.19,2019-12-06
1436,20.15,86.69,2019-12-07
1437,21.98,83.06,2019-12-08
1438,22.15,76.75,2019-12-09
1439,20.85,76.38,2019-12-10
1440,20.35,76.31,2019-12-11
1441,20.23,76.5,2019-12-12
1442,21.07,85.0,2019-12-13
1443,21.38,84.0,2019-12-14
1444,21.42,81.62,2019-12-15
1445,20.8,83.38,2019-12-16
1446,20.66,86.56,2019-12-17
1447,19.35,86.56,2019-12-18
1448,16.26,80.94,2019-12-19
1449,15.77,76.56,2019-12-20
1450,16.43,75.38,2019-12-21
1451,18.48,73.38,2019-12-22
1452,17.91,81.5,2019-12-23
1453,18.06,80.94,2019-12-24
1454,18.57,77.88,2019-12-25
1455,18.32,87.31,2019-12-26
1456,17.02,91.38,2019-12-27
1457,12.83,73.0,2019-12-28
1458,14.42,74.94,2019-12-29
1459,14.91,76.75,2019-12-30
1460,15.23,81.94,2019-12-31
1461,16.18,81.38,2020-01-01
1462,18.34,84.94,2020-01-02
1463,17.01,92.75,2020-01-03
1464,17.23,90.75,2020-01-04
1465,17.63,85.81,2020-01-05
1466,15.92,78.12,2020-01-06
1467,16.65,74.75,2020-01-07
1468,16.94,76.5,2020-01-08
1469,19.01,89.06,2020-01-09
1470,18.1,86.38,2020-01-10
1471,15.12,79.19,2020-01-11
1472,14.15,73.44,2020-01-12
1473,15.31,68.94,2020-01-13
1474,16.89,66.88,2020-01-14
1475,18.37,70.62,2020-01-15
1476,19.39,76.69,2020-01-16
1477,19.4,79.19,2020-01-17
1478,19.74,74.06,2020-01-18
1479,20.29,67.25,2020-01-19
1480,19.08,84.38,2020-01-20
1481,18.61,84.12,2020-01-21
1482,18.97,78.06,2020-01-22
1483,20.22,78.38,2020-01-23
1484,19.66,76.38,2020-01-24
1485,17.85,69.0,2020-01-25
1486,17.43,71.31,2020-01-26
1487,17.7,64.69,2020-01-27
1488,19.37,70.0,2020-01-28
1489,22.71,84.44,2020-01-29
1490,21.47,81.44,2020-01-30
1491,18.9,80.38,2020-01-31
1492,18.76,82.06,2020-02-01
1493,19.06,81.81,2020-02-02
1494,18.39,80.31,2020-02-03
1495,18.55,79.75,2020-02-04
1496,18.05,85.0,2020-02-05
1497,19.61,81.69,2020-02-06
1498,19.04,87.75,2020-02-07
1499,17.78,90.19,2020-02-08
1500,18.72,82.75,2020-02-09
1501,18.76,70.88,2020-02-10
1502,17.92,59.56,2020-02-11
1503,17.61,59.38,2020-02-12
1504,18.09,65.88,2020-02-13
1505,20.08,66.06,2020-02-14
1506,21.18,62.94,2020-02-15
1507,20.9,58.69,2020-02-16
1508,20.64,58.5,2020-02-17
1509,20.51,55.5,2020-02-18
1510,20.14,59.5,2020-02-19
1511,21.79,76.25,2020-02-20
1512,21.79,68.06,2020-02-21
1513,21.81,64.88,2020-02-22
1514,22.12,59.25,2020-02-23
1515,22.67,65.19,2020-02-24
1516,22.76,83.25,2020-02-25
1517,21.83,74.75,2020-02-26
1518,20.29,65.0,2020-02-27
1519,20.87,69.94,2020-02-28
1520,22.21,71.75,2020-02-29
1521,22.87,72.31,2020-03-01
1522,23.69,65.81,2020-03-02
1523,24.16,66.44,2020-03-03
1524,24.75,74.56,2020-03-04
1525,24.5,76.12,2020-03-05
1526,23.73,82.0,2020-03-06
1527,24.84,81.62,2020-03-07
1528,25.19,78.62,2020-03-08
1529,24.06,63.25,2020-03-09
1530,24.21,63.31,2020-03-10
1531,25.7,78.25,2020-03-11
1532,26.85,78.0,2020-03-12
1533,27.22,76.38,2020-03-13
1534,26.83,70.81,2020-03-14
1535,26.48,72.06,2020-03-15
1536,27.02,68.0,2020-03-16
1537,27.37,62.94,2020-03-17
1538,27.03,54.06,2020-03-18
1539,26.8,59.12,2020-03-19
1540,26.03,66.44,2020-03-20
1541,26.67,60.62,2020-03-21
1542,26.34,71.12,2020-03-22
1543,26.61,67.81,2020-03-23
1544,27.04,62.38,2020-03-24
1545,28.51,58.62,2020-03-25
1546,28.44,54.5,2020-03-26
1547,29.62,58.75,2020-03-27
1548,30.71,54.38,2020-03-28
1549,30.89,53.94,2020-03-29
1550,30.63,53.94,2020-03-30
1551,30.7,48.94,2020-03-31
1552,30.86,46.94,2020-04-01
1553,31.19,48.56,2020-04-02
1554,31.28,50.44,2020-04-03
1555,30.9,49.25,2020-04-04
1556,30.37,50.75,2020-04-05
1557,30.11,39.12,2020-04-06
1558,30.4,42.62,2020-04-07
1559,31.13,56.38,2020-04-08
1560,30.62,55.56,2020-04-09
1561,30.9,55.38,2020-04-10
1562,31.43,51.44,2020-04-11
1563,31.73,42.19,2020-04-12
1564,32.31,40.69,2020-04-13
1565,32.05,44.19,2020-04-14
1566,32.51,48.06,2020-04-15
1567,32.22,50.81,2020-04-16
1568,32.55,52.06,2020-04-17
1569,32.69,55.5,2020-04-18
1570,31.15,62.44,2020-04-19
1571,32.34,55.06,2020-04-20
1572,31.87,56.31,2020-04-21
1573,30.24,64.62,2020-04-22
1574,31.17,62.25,2020-04-23
1575,29.8,74.19,2020-04-24
1576,29.59,76.81,2020-04-25
1577,29.46,75.88,2020-04-26
1578,28.85,73.25,2020-04-27
1579,28.69,69.19,2020-04-28
1580,29.57,66.38,2020-04-29
1581,29.79,69.25,2020-04-30
1582,30.68,66.56,2020-05-01
1583,30.12,70.69,2020-05-02
1584,31.3,66.88,2020-05-03
1585,31.66,68.06,2020-05-04
1586,31.83,66.81,2020-05-05
1587,31.72,64.62,2020-05-06
1588,31.84,60.06,2020-05-07
1589,32.21,56.0,2020-05-08
1590,33.24,52.56,2020-05-09
1591,33.4,53.56,2020-05-10
1592,31.72,60.5,2020-05-11
1593,31.93,54.56,2020-05-12
1594,31.85,55.12,2020-05-13
1595,32.63,56.62,2020-05-14
1596,32.89,55.81,2020-05-15
1597,33.03,56.69,2020-05-16
1598,32.16,60.62,2020-05-17
1599,31.33,62.06,2020-05-18
1600,27.84,70.62,2020-05-19
1601,25.99,76.88,2020-05-20
1602,29.61,62.25,2020-05-21
1603,30.78,66.81,2020-05-22
1604,31.41,73.44,2020-05-23
1605,31.79,72.06,2020-05-24
1606,31.75,69.75,2020-05-25
1607,32.11,67.38,2020-05-26
1608,32.26,67.0,2020-05-27
1609,31.41,73.12,2020-05-28
1610,29.98,81.44,2020-05-29
1611,30.64,74.12,2020-05-30
1612,30.68,74.38,2020-05-31
1613,30.59,73.94,2020-06-01
1614,30.96,69.0,2020-06-02
1615,29.83,75.44,2020-06-03
1616,29.01,81.06,2020-06-04
1617,29.48,80.25,2020-06-05
1618,30.87,70.81,2020-06-06
1619,30.01,73.44,2020-06-07
1620,30.22,73.44,2020-06-08
1621,30.22,73.94,2020-06-09
1622,29.76,76.69,2020-06-10
1623,28.43,86.38,2020-06-11
1624,29.15,81.75,2020-06-12
1625,29.23,83.44,2020-06-13
1626,28.9,85.69,2020-06-14
1627,28.5,86.88,2020-06-15
1628,28.73,86.31,2020-06-16
1629,28.55,84.19,2020-06-17
1630,28.96,81.12,2020-06-18
1631,29.2,80.12,2020-06-19
1632,28.95,83.75,2020-06-20
1633,28.55,85.19,2020-06-21
1634,28.54,85.31,2020-06-22
1635,29.28,81.69,2020-06-23
1636,28.76,84.75,2020-06-24
1637,29.29,81.5,2020-06-25
1638,28.51,83.0,2020-06-26
1639,28.26,86.19,2020-06-27
1640,28.2,87.12,2020-06-28
1641,27.76,87.81,2020-06-29
1642,28.39,84.0,2020-06-30
1643,28.87,81.19,2020-07-01
1644,29.23,81.88,2020-07-02
1645,29.77,80.31,2020-07-03
1646,28.66,85.75,2020-07-04
1647,29.05,83.75,2020-07-05
1648,28.73,85.0,2020-07-06
1649,29.3,79.31,2020-07-07
1650,28.8,83.5,2020-07-08
1651,28.51,86.44,2020-07-09
1652,28.94,85.81,2020-07-10
1653,28.66,85.44,2020-07-11
1654,28.65,84.56,2020-07-12
1655,27.64,86.94,2020-07-13
1656,27.6,87.44,2020-07-14
1657,28.04,82.88,2020-07-15
1658,28.71,81.75,2020-07-16
1659,28.94,80.94,2020-07-17
1660,28.17,84.75,2020-07-18
1661,28.76,83.69,2020-07-19
1662,28.71,84.69,2020-07-20
1663,28.26,86.81,2020-07-21
1664,27.98,87.5,2020-07-22
1665,27.8,84.06,2020-07-23
1666,27.07,87.31,2020-07-24
1667,28.5,81.19,2020-07-25
1668,29.55,77.88,2020-07-26
1669,29.3,80.75,2020-07-27
1670,28.22,86.5,2020-07-28
1671,28.89,81.88,2020-07-29
1672,28.75,81.56,2020-07-30
1673,29.15,79.31,2020-07-31
1674,28.93,82.75,2020-08-01
1675,29.03,85.06,2020-08-02
1676,28.15,87.94,2020-08-03
1677,27.65,91.5,2020-08-04
1678,27.56,89.5,2020-08-05
1679,28.16,86.0,2020-08-06
1680,28.83,85.56,2020-08-07
1681,28.51,86.19,2020-08-08
1682,28.69,85.06,2020-08-09
1683,28.8,87.75,2020-08-10
1684,28.16,88.38,2020-08-11
1685,29.13,86.5,2020-08-12
1686,29.12,84.56,2020-08-13
1687,28.01,87.81,2020-08-14
1688,27.44,91.56,2020-08-15
1689,27.46,88.56,2020-08-16
1690,28.12,85.31,2020-08-17
1691,28.06,89.62,2020-08-18
1692,27.63,90.69,2020-08-19
1693,27.83,88.94,2020-08-20
1694,27.93,89.69,2020-08-21
1695,27.59,90.75,2020-08-22
1696,27.39,90.44,2020-08-23
1697,26.96,90.88,2020-08-24
1698,26.8,92.81,2020-08-25
1699,26.7,94.06,2020-08-26
1700,26.61,91.69,2020-08-27
1701,27.12,87.69,2020-08-28
1702,27.98,86.75,2020-08-29
1703,28.48,86.38,2020-08-30
1704,27.33,90.0,2020-08-31
1705,27.27,89.88,2020-09-01
1706,26.78,87.06,2020-09-02
1707,27.47,85.38,2020-09-03
1708,28.17,83.69,2020-09-04
1709,28.02,85.44,2020-09-05
1710,28.03,88.5,2020-09-06
1711,28.11,87.31,2020-09-07
1712,28.22,88.12,2020-09-08
1713,28.02,87.75,2020-09-09
1714,27.48,91.81,2020-09-10
1715,28.15,87.06,2020-09-11
1716,28.0,87.06,2020-09-12
1717,28.06,88.12,2020-09-13
1718,27.55,91.06,2020-09-14
1719,27.72,90.25,2020-09-15
1720,27.76,89.62,2020-09-16
1721,27.79,89.56,2020-09-17
1722,28.33,85.0,2020-09-18
1723,28.89,84.44,2020-09-19
1724,28.34,86.12,2020-09-20
1725,27.78,86.88,2020-09-21
1726,27.78,89.06,2020-09-22
1727,27.98,88.31,2020-09-23
1728,27.84,89.06,2020-09-24
1729,27.33,91.19,2020-09-25
1730,27.01,93.06,2020-09-26
1731,27.15,88.19,2020-09-27
1732,27.13,80.81,2020-09-28
1733,27.17,86.88,2020-09-29
1734,26.53,91.75,2020-09-30
1735,26.18,93.88,2020-10-01
1736,26.54,95.06,2020-10-02
1737,26.98,94.81,2020-10-03
1738,26.87,92.62,2020-10-04
1739,26.77,89.94,2020-10-05
1740,26.61,94.0,2020-10-06
1741,27.16,89.94,2020-10-07
1742,27.47,87.5,2020-10-08
1743,27.91,85.25,2020-10-09
1744,26.95,90.06,2020-10-10
1745,27.01,88.75,2020-10-11
1746,26.79,91.56,2020-10-12
1747,27.41,90.25,2020-10-13
1748,26.75,93.81,2020-10-14
1749,27.08,91.31,2020-10-15
1750,27.01,90.31,2020-10-16
1751,27.3,86.0,2020-10-17
1752,26.55,88.19,2020-10-18
1753,25.95,91.06,2020-10-19
1754,26.92,89.44,2020-10-20
1755,26.18,94.88,2020-10-21
1756,26.01,94.44,2020-10-22
1757,26.3,89.62,2020-10-23
1758,27.13,82.88,2020-10-24
1759,26.39,83.75,2020-10-25
1760,25.38,80.69,2020-10-26
1761,24.42,77.94,2020-10-27
1762,23.55,75.44,2020-10-28
1763,22.88,78.31,2020-10-29
1764,23.94,80.12,2020-10-30
1765,24.84,85.5,2020-10-31
1766,25.7,87.44,2020-11-01
1767,25.13,86.44,2020-11-02
1768,25.32,82.62,2020-11-03
1769,24.95,77.88,2020-11-04
1770,23.98,69.12,2020-11-05
1771,23.04,72.94,2020-11-06
1772,22.13,74.75,2020-11-07
1773,20.92,76.81,2020-11-08
1774,21.01,80.19,2020-11-09
1775,21.88,88.31,2020-11-10
1776,23.32,88.19,2020-11-11
1777,23.27,86.0,2020-11-12
1778,22.94,86.19,2020-11-13
1779,22.31,85.25,2020-11-14
1780,22.64,85.31,2020-11-15
1781,24.15,79.94,2020-11-16
1782,24.19,80.31,2020-11-17
1783,24.48,79.69,2020-11-18
1784,24.3,77.5,2020-11-19
1785,24.69,80.25,2020-11-20
1786,24.13,86.62,2020-11-21
1787,22.24,83.25,2020-11-22
1788,19.94,80.88,2020-11-23
1789,18.9,79.5,2020-11-24
1790,18.83,81.06,2020-11-25
1791,19.17,86.06,2020-11-26
1792,19.45,82.88,2020-11-27
1793,19.85,79.06,2020-11-28
1794,20.03,74.12,2020-11-29
1795,19.69,73.12,2020-11-30
1796,19.98,70.12,2020-12-01
1797,20.32,73.88,2020-12-02
1798,19.95,78.75,2020-12-03
1799,19.83,70.94,2020-12-04
1800,20.2,68.75,2020-12-05
1801,20.2,68.06,2020-12-06
1802,19.98,73.75,2020-12-07
1803,19.65,76.12,2020-12-08
1804,20.01,76.12,2020-12-09
1805,20.06,71.12,2020-12-10
1806,20.25,71.75,2020-12-11
1807,20.22,74.12,2020-12-12
1808,20.55,72.06,2020-12-13
1809,21.21,77.62,2020-12-14
1810,20.98,85.0,2020-12-15
1811,21.2,82.5,2020-12-16
1812,21.32,83.44,2020-12-17
1813,20.64,81.44,2020-12-18
1814,18.13,76.38,2020-12-19
1815,15.89,67.5,2020-12-20
1816,15.34,65.62,2020-12-21
1817,15.94,66.81,2020-12-22
1818,16.77,66.56,2020-12-23
1819,17.61,67.5,2020-12-24
1820,17.97,70.38,2020-12-25
1821,17.53,68.56,2020-12-26
1822,17.22,67.44,2020-12-27
1823,17.51,65.12,2020-12-28
1824,18.48,68.75,2020-12-29
1825,18.4,73.75,2020-12-30
1826,18.16,74.56,2020-12-31
1827,17.81,67.56,2021-01-01
1828,17.71,68.81,2021-01-02
1829,18.48,70.62,2021-01-03
1830,18.9,73.31,2021-01-04
1831,19.37,77.94,2021-01-05
1832,21.26,71.94,2021-01-06
1833,21.98,69.12,2021-01-07
1834,21.99,72.31,2021-01-08
1835,21.69,75.25,2021-01-09
1836,22.4,73.38,2021-01-10
1837,22.8,72.31,2021-01-11
1838,22.05,78.0,2021-01-12
1839,21.12,79.88,2021-01-13
1840,20.58,74.12,2021-01-14
1841,18.48,67.5,2021-01-15
1842,18.42,61.19,2021-01-16
1843,17.89,76.94,2021-01-17
1844,18.15,66.62,2021-01-18
1845,19.63,68.12,2021-01-19
1846,21.63,73.31,2021-01-20
1847,21.23,61.5,2021-01-21
1848,19.11,53.88,2021-01-22
1849,19.3,55.38,2021-01-23
1850,20.46,61.31,2021-01-24
1851,22.15,75.19,2021-01-25
1852,22.1,81.19,2021-01-26
1853,20.51,76.31,2021-01-27
1854,20.26,71.31,2021-01-28
1855,20.87,69.0,2021-01-29
1856,21.38,67.31,2021-01-30
1857,18.82,51.88,2021-01-31
1858,18.4,48.0,2021-02-01
1859,19.44,43.56,2021-02-02
1860,20.01,49.25,2021-02-03
1861,20.23,52.0,2021-02-04
1862,20.59,52.69,2021-02-05
1863,21.1,53.5,2021-02-06
1864,21.88,56.69,2021-02-07
1865,20.98,56.5,2021-02-08
1866,20.94,49.44,2021-02-09
1867,21.51,53.88,2021-02-10
1868,21.87,64.31,2021-02-11
1869,22.7,67.88,2021-02-12
1870,23.3,62.06,2021-02-13
1871,23.4,61.38,2021-02-14
1872,24.3,52.5,2021-02-15
1873,24.22,53.5,2021-02-16
1874,24.62,64.38,2021-02-17
1875,24.74,61.44,2021-02-18
1876,24.49,57.44,2021-02-19
1877,23.48,58.25,2021-02-20
1878,24.3,55.12,2021-02-21
1879,24.5,52.56,2021-02-22
1880,24.41,43.12,2021-02-23
1881,24.77,36.0,2021-02-24
1882,25.49,35.62,2021-02-25
1883,26.15,36.44,2021-02-26
1884,26.58,35.12,2021-02-27
1885,26.89,36.69,2021-02-28
1886,27.96,44.38,2021-03-01
