,T2M,RH2M,Date
1664,29.65,82.5,2020-07-22
1665,29.22,81.12,2020-07-23
1666,28.8,82.44,2020-07-24
1667,28.62,82.38,2020-07-25
1668,30.0,76.62,2020-07-26
1669,30.74,76.19,2020-07-27
1670,29.24,83.88,2020-07-28
1671,27.85,89.56,2020-07-29
1672,28.24,84.31,2020-07-30
1673,29.12,83.5,2020-07-31
1674,29.13,83.75,2020-08-01
1675,29.95,80.94,2020-08-02
1676,30.51,80.44,2020-08-03
1677,31.06,79.19,2020-08-04
1678,29.62,85.0,2020-08-05
1679,29.19,84.31,2020-08-06
1680,28.91,84.88,2020-08-07
1681,29.9,79.94,2020-08-08
1682,29.59,85.06,2020-08-09
1683,28.51,88.62,2020-08-10
1684,29.14,86.81,2020-08-11
1685,29.01,86.69,2020-08-12
1686,28.59,87.38,2020-08-13
1687,28.84,87.31,2020-08-14
1688,28.37,88.81,2020-08-15
1689,28.78,86.75,2020-08-16
1690,29.07,85.56,2020-08-17
1691,29.01,86.12,2020-08-18
1692,28.64,89.0,2020-08-19
1693,28.55,86.75,2020-08-20
1694,27.35,86.38,2020-08-21
1695,27.52,86.81,2020-08-22
1696,28.06,87.19,2020-08-23
1697,28.11,83.69,2020-08-24
1698,28.65,84.0,2020-08-25
1699,29.01,85.38,2020-08-26
1700,28.83,85.19,2020-08-27
1701,28.16,85.38,2020-08-28
1702,28.19,86.69,2020-08-29
1703,28.06,83.94,2020-08-30
1704,28.3,82.5,2020-08-31
1705,28.8,82.94,2020-09-01
1706,28.54,85.69,2020-09-02
1707,28.52,86.69,2020-09-03
1708,28.99,83.19,2020-09-04
1709,28.82,82.62,2020-09-05
1710,29.46,83.38,2020-09-06
1711,29.23,82.12,2020-09-07
1712,29.41,80.19,2020-09-08
1713,29.08,82.62,2020-09-09
1714,29.54,77.94,2020-09-10
1715,29.77,76.0,2020-09-11
1716,28.83,77.25,2020-09-12
1717,28.78,75.25,2020-09-13
1718,28.42,76.62,2020-09-14
1719,28.03,83.0,2020-09-15
1720,29.43,79.62,2020-09-16
1721,30.73,70.62,2020-09-17
1722,31.64,65.25,2020-09-18
1723,29.43,75.62,2020-09-19
1724,29.65,72.12,2020-09-20
1725,29.62,74.06,2020-09-21
1726,28.82,79.94,2020-09-22
1727,26.91,89.75,2020-09-23
1728,28.0,83.25,2020-09-24
1729,28.33,71.06,2020-09-25
1730,28.89,56.94,2020-09-26
1731,27.8,70.5,2020-09-27
1732,28.62,65.5,2020-09-28
1733,28.17,57.06,2020-09-29
1734,27.35,52.19,2020-09-30
1735,26.9,55.75,2020-10-01
1736,26.88,63.69,2020-10-02
1737,27.78,60.75,2020-10-03
1738,27.95,65.12,2020-10-04
1739,28.65,52.56,2020-10-05
1740,28.18,41.56,2020-10-06
1741,27.3,54.56,2020-10-07
1742,27.5,56.94,2020-10-08
1743,27.46,56.25,2020-10-09
1744,27.87,55.0,2020-10-10
1745,27.89,51.69,2020-10-11
1746,28.33,58.81,2020-10-12
1747,29.11,61.94,2020-10-13
1748,28.44,71.38,2020-10-14
1749,29.26,69.06,2020-10-15
1750,29.97,54.44,2020-10-16
1751,28.26,43.06,2020-10-17
1752,28.22,42.25,2020-10-18
1753,26.55,35.94,2020-10-19
1754,25.89,36.44,2020-10-20
1755,25.53,34.12,2020-10-21
1756,26.78,41.81,2020-10-22
1757,27.12,44.25,2020-10-23
1758,26.5,33.56,2020-10-24
1759,26.51,39.31,2020-10-25
1760,25.07,33.0,2020-10-26
1761,24.15,37.62,2020-10-27
1762,23.45,35.06,2020-10-28
1763,24.26,31.69,2020-10-29
1764,23.73,35.5,2020-10-30
1765,23.29,33.69,2020-10-31
1766,22.19,33.94,2020-11-01
1767,21.01,31.56,2020-11-02
1768,21.28,33.56,2020-11-03
1769,21.6,32.69,2020-11-04
1770,21.55,39.69,2020-11-05
1771,21.28,36.81,2020-11-06
1772,21.57,34.12,2020-11-07
1773,21.2,36.12,2020-11-08
1774,20.59,36.88,2020-11-09
1775,22.0,37.19,2020-11-10
1776,22.55,45.19,2020-11-11
1777,22.97,48.25,2020-11-12
1778,23.01,44.0,2020-11-13
1779,23.29,38.19,2020-11-14
1780,24.25,42.69,2020-11-15
1781,20.49,71.62,2020-11-16
1782,20.88,59.25,2020-11-17
1783,21.65,51.75,2020-11-18
1784,21.97,53.06,2020-11-19
1785,19.48,40.56,2020-11-20
1786,17.73,37.06,2020-11-21
1787,16.8,36.88,2020-11-22
1788,17.91,32.25,2020-11-23
1789,19.03,29.44,2020-11-24
1790,20.37,30.38,2020-11-25
1791,19.71,37.06,2020-11-26
1792,19.34,48.38,2020-11-27
1793,18.48,41.62,2020-11-28
1794,17.72,41.94,2020-11-29
1795,17.42,37.94,2020-11-30
1796,17.47,37.56,2020-12-01
1797,17.94,42.06,2020-12-02
1798,18.45,44.19,2020-12-03
1799,19.3,39.19,2020-12-04
1800,20.12,37.31,2020-12-05
1801,20.18,40.19,2020-12-06
1802,19.08,42.56,2020-12-07
1803,18.55,42.94,2020-12-08
1804,19.28,44.0,2020-12-09
1805,20.11,45.5,2020-12-10
1806,20.59,45.25,2020-12-11
1807,20.3,61.19,2020-12-12
1808,18.73,54.94,2020-12-13
1809,16.54,43.06,2020-12-14
1810,15.77,42.75,2020-12-15
1811,16.8,42.5,2020-12-16
1812,13.67,29.38,2020-12-17
1813,12.11,30.75,2020-12-18
1814,13.02,29.62,2020-12-19
1815,13.12,30.69,2020-12-20
1816,14.74,32.75,2020-12-21
1817,16.47,34.0,2020-12-22
1818,16.19,34.12,2020-12-23
1819,15.45,34.81,2020-12-24
1820,14.85,33.0,2020-12-25
1821,14.25,35.69,2020-12-26
1822,15.56,34.94,2020-12-27
1823,16.09,38.81,2020-12-28
1824,13.73,29.06,2020-12-29
1825,12.33,32.62,2020-12-30
1826,12.74,32.62,2020-12-31
1827,14.99,32.44,2021-01-01
1828,17.8,39.69,2021-01-02
1829,19.4,67.69,2021-01-03
1830,21.33,55.94,2021-01-04
1831,21.3,50.38,2021-01-05
1832,21.14,50.25,2021-01-06
1833,19.34,64.06,2021-01-07
1834,19.79,55.94,2021-01-08
1835,20.68,63.38,2021-01-09
1836,19.73,59.81,2021-01-10
1837,15.64,42.62,2021-01-11
1838,13.75,36.19,2021-01-12
1839,12.78,36.75,2021-01-13
1840,12.3,34.88,2021-01-14
1841,13.31,30.44,2021-01-15
1842,13.69,32.12,2021-01-16
1843,14.1,30.75,2021-01-17
1844,15.86,27.88,2021-01-18
1845,18.26,31.31,2021-01-19
1846,16.46,40.0,2021-01-20
1847,15.07,39.25,2021-01-21
1848,16.08,29.31,2021-01-22
1849,17.56,24.31,2021-01-23
1850,17.47,32.25,2021-01-24
1851,15.36,45.19,2021-01-25
1852,14.0,36.88,2021-01-26
1853,14.26,38.81,2021-01-27
1854,14.56,33.88,2021-01-28
1855,13.19,31.06,2021-01-29
1856,13.8,31.06,2021-01-30
1857,15.02,26.44,2021-01-31
1858,16.52,21.62,2021-02-01
1859,18.51,21.62,2021-02-02
1860,19.66,23.19,2021-02-03
1861,20.33,24.31,2021-02-04
1862,17.82,50.56,2021-02-05
1863,16.63,41.94,2021-02-06
1864,16.32,39.75,2021-02-07
1865,16.46,38.12,2021-02-08
1866,18.98,35.81,2021-02-09
1867,21.29,28.25,2021-02-10
1868,21.33,26.31,2021-02-11
1869,19.85,28.81,2021-02-12
1870,19.56,30.5,2021-02-13
1871,19.91,28.06,2021-02-14
1872,21.14,24.44,2021-02-15
1873,21.48,34.31,2021-02-16
1874,20.89,42.5,2021-02-17
1875,21.7,24.56,2021-02-18
1876,22.0,23.19,2021-02-19
1877,20.2,26.94,2021-02-20
1878,20.41,28.12,2021-02-21
1879,21.37,25.75,2021-02-22
1880,23.73,21.75,2021-02-23
1881,24.61,19.62,2021-02-24
1882,24.73,21.0,2021-02-25
1883,25.03,24.38,2021-02-26
1884,26.3,25.94,2021-02-27
1885,26.68,26.69,2021-02-28
1886,25.02,21.19,2021-03-01
