,T2M,RH2M,Date
1496,16.68,43.62,2020-02-05
1497,17.69,41.69,2020-02-06
1498,17.59,54.81,2020-02-07
1499,19.12,56.69,2020-02-08
1500,20.08,57.0,2020-02-09
1501,18.36,60.44,2020-02-10
1502,17.85,56.69,2020-02-11
1503,18.27,49.12,2020-02-12
1504,18.12,40.25,2020-02-13
1505,18.05,37.06,2020-02-14
1506,17.52,50.5,2020-02-15
1507,18.65,55.38,2020-02-16
1508,19.76,52.0,2020-02-17
1509,19.58,47.38,2020-02-18
1510,18.66,38.12,2020-02-19
1511,19.5,36.81,2020-02-20
1512,20.94,36.69,2020-02-21
1513,21.26,50.5,2020-02-22
1514,20.26,67.38,2020-02-23
1515,19.76,60.25,2020-02-24
1516,20.08,51.31,2020-02-25
1517,20.91,44.88,2020-02-26
1518,19.19,62.06,2020-02-27
1519,19.07,62.38,2020-02-28
1520,20.14,47.56,2020-02-29
1521,20.7,43.31,2020-03-01
1522,20.68,42.38,2020-03-02
1523,20.54,46.06,2020-03-03
1524,21.55,40.06,2020-03-04
1525,21.79,44.06,2020-03-05
1526,21.81,43.75,2020-03-06
1527,22.18,45.56,2020-03-07
1528,21.5,46.0,2020-03-08
1529,22.01,42.94,2020-03-09
1530,22.37,36.75,2020-03-10
1531,22.26,36.5,2020-03-11
1532,24.47,32.38,2020-03-12
1533,25.16,37.19,2020-03-13
1534,24.98,39.12,2020-03-14
1535,25.62,38.06,2020-03-15
1536,24.33,39.69,2020-03-16
1537,24.92,41.19,2020-03-17
1538,24.04,37.0,2020-03-18
1539,23.17,32.19,2020-03-19
1540,22.97,30.0,2020-03-20
1541,22.08,36.06,2020-03-21
1542,23.14,40.69,2020-03-22
1543,22.9,42.38,2020-03-23
1544,22.74,42.81,2020-03-24
1545,23.38,44.06,2020-03-25
1546,24.2,41.69,2020-03-26
1547,25.16,43.31,2020-03-27
1548,25.45,41.94,2020-03-28
1549,25.59,41.06,2020-03-29
1550,25.62,37.0,2020-03-30
1551,26.26,29.38,2020-03-31
1552,25.58,32.38,2020-04-01
1553,24.43,32.75,2020-04-02
1554,24.91,38.75,2020-04-03
1555,25.34,42.38,2020-04-04
1556,26.11,38.31,2020-04-05
1557,25.8,34.62,2020-04-06
1558,25.38,35.06,2020-04-07
1559,25.68,32.56,2020-04-08
1560,25.78,35.19,2020-04-09
1561,25.69,43.06,2020-04-10
1562,25.75,43.31,2020-04-11
1563,26.38,39.25,2020-04-12
1564,25.5,48.75,2020-04-13
1565,26.6,39.19,2020-04-14
1566,27.47,38.62,2020-04-15
1567,26.67,41.06,2020-04-16
1568,25.8,46.56,2020-04-17
1569,27.58,41.44,2020-04-18
1570,27.48,42.5,2020-04-19
1571,27.5,40.5,2020-04-20
1572,28.1,43.12,2020-04-21
1573,26.68,49.94,2020-04-22
1574,24.2,51.94,2020-04-23
1575,23.21,63.31,2020-04-24
1576,24.48,58.81,2020-04-25
1577,22.05,73.31,2020-04-26
1578,21.73,65.0,2020-04-27
1579,21.11,73.5,2020-04-28
1580,22.85,72.38,2020-04-29
1581,24.14,68.88,2020-04-30
1582,24.58,63.12,2020-05-01
1583,24.39,64.69,2020-05-02
1584,25.46,59.44,2020-05-03
1585,26.48,55.62,2020-05-04
1586,27.24,56.69,2020-05-05
1587,27.63,54.56,2020-05-06
1588,28.03,49.0,2020-05-07
1589,28.26,43.19,2020-05-08
1590,28.15,40.31,2020-05-09
1591,29.44,34.62,2020-05-10
1592,29.19,42.25,2020-05-11
1593,28.13,48.81,2020-05-12
1594,25.9,52.69,2020-05-13
1595,27.53,39.81,2020-05-14
1596,28.15,44.06,2020-05-15
1597,29.07,40.12,2020-05-16
1598,29.11,41.19,2020-05-17
1599,29.33,41.81,2020-05-18
1600,26.9,61.06,2020-05-19
1601,27.99,58.31,2020-05-20
1602,27.83,59.62,2020-05-21
1603,27.98,49.0,2020-05-22
1604,28.37,51.0,2020-05-23
1605,27.9,60.12,2020-05-24
1606,28.83,56.81,2020-05-25
1607,26.94,59.25,2020-05-26
1608,25.96,65.44,2020-05-27
1609,24.58,71.81,2020-05-28
1610,24.9,73.19,2020-05-29
1611,25.63,66.94,2020-05-30
1612,25.11,65.94,2020-05-31
1613,25.3,69.75,2020-06-01
1614,26.3,65.25,2020-06-02
1615,26.66,61.88,2020-06-03
1616,26.48,62.44,2020-06-04
1617,26.34,64.75,2020-06-05
1618,26.97,66.06,2020-06-06
1619,25.15,79.25,2020-06-07
1620,26.11,73.94,2020-06-08
1621,26.64,70.5,2020-06-09
1622,25.43,80.44,2020-06-10
1623,24.45,80.88,2020-06-11
1624,25.44,77.94,2020-06-12
1625,25.28,79.44,2020-06-13
1626,27.16,72.62,2020-06-14
1627,25.8,77.0,2020-06-15
1628,25.97,71.81,2020-06-16
1629,25.21,75.19,2020-06-17
1630,25.2,77.06,2020-06-18
1631,24.75,80.25,2020-06-19
1632,26.67,69.69,2020-06-20
1633,26.67,66.5,2020-06-21
1634,26.37,71.31,2020-06-22
1635,25.7,74.81,2020-06-23
1636,23.3,88.38,2020-06-24
1637,24.4,85.19,2020-06-25
1638,25.32,77.56,2020-06-26
1639,25.83,70.44,2020-06-27
1640,25.73,71.44,2020-06-28
1641,26.63,68.56,2020-06-29
1642,26.67,70.44,2020-06-30
1643,24.83,83.06,2020-07-01
1644,25.22,79.69,2020-07-02
1645,24.83,82.19,2020-07-03
1646,24.37,85.75,2020-07-04
1647,24.83,76.81,2020-07-05
1648,26.1,70.06,2020-07-06
1649,25.38,77.12,2020-07-07
1650,25.44,78.0,2020-07-08
1651,25.69,76.81,2020-07-09
1652,23.9,82.25,2020-07-10
1653,23.22,89.75,2020-07-11
1654,24.18,81.88,2020-07-12
1655,22.63,89.31,2020-07-13
1656,24.49,79.19,2020-07-14
1657,24.51,81.19,2020-07-15
1658,25.93,76.69,2020-07-16
1659,25.23,80.88,2020-07-17
1660,24.03,86.5,2020-07-18
1661,23.62,86.12,2020-07-19
1662,24.37,80.56,2020-07-20
1663,24.58,80.12,2020-07-21
1664,23.77,87.06,2020-07-22
1665,24.47,82.5,2020-07-23
1666,25.48,76.88,2020-07-24
1667,26.81,72.69,2020-07-25
1668,25.89,76.56,2020-07-26
1669,26.37,72.5,2020-07-27
1670,25.86,74.5,2020-07-28
1671,25.69,71.88,2020-07-29
1672,26.14,71.81,2020-07-30
1673,26.38,75.25,2020-07-31
1674,27.32,71.5,2020-08-01
1675,28.87,66.44,2020-08-02
1676,28.58,68.81,2020-08-03
1677,27.5,65.69,2020-08-04
1678,26.58,68.94,2020-08-05
1679,26.46,71.12,2020-08-06
1680,26.33,75.0,2020-08-07
1681,25.65,79.31,2020-08-08
1682,25.68,78.56,2020-08-09
1683,23.77,87.69,2020-08-10
1684,23.96,81.25,2020-08-11
1685,25.58,75.06,2020-08-12
1686,25.81,73.94,2020-08-13
1687,24.2,84.5,2020-08-14
1688,22.87,85.31,2020-08-15
1689,23.75,78.38,2020-08-16
1690,22.44,88.38,2020-08-17
1691,21.89,91.56,2020-08-18
1692,22.08,90.0,2020-08-19
1693,22.58,85.12,2020-08-20
1694,25.1,76.19,2020-08-21
1695,24.86,83.81,2020-08-22
1696,25.37,79.75,2020-08-23
1697,23.66,85.25,2020-08-24
1698,22.69,90.56,2020-08-25
1699,24.23,80.25,2020-08-26
1700,24.2,79.12,2020-08-27
1701,25.15,76.25,2020-08-28
1702,25.94,78.06,2020-08-29
1703,25.85,78.94,2020-08-30
1704,23.34,90.62,2020-08-31
1705,25.08,76.56,2020-09-01
1706,26.29,70.25,2020-09-02
1707,26.61,71.81,2020-09-03
1708,27.51,69.38,2020-09-04
1709,25.47,80.19,2020-09-05
1710,24.51,82.44,2020-09-06
1711,23.06,91.0,2020-09-07
1712,24.49,84.44,2020-09-08
1713,24.15,84.25,2020-09-09
1714,24.51,80.31,2020-09-10
1715,25.08,78.31,2020-09-11
1716,24.76,83.75,2020-09-12
1717,23.55,89.25,2020-09-13
1718,24.89,80.25,2020-09-14
1719,24.37,81.44,2020-09-15
1720,24.22,84.69,2020-09-16
1721,25.76,77.88,2020-09-17
1722,24.99,83.81,2020-09-18
1723,25.79,71.81,2020-09-19
1724,25.05,76.94,2020-09-20
1725,24.23,85.06,2020-09-21
1726,23.93,87.25,2020-09-22
1727,24.69,84.0,2020-09-23
1728,23.61,87.19,2020-09-24
1729,24.39,80.0,2020-09-25
1730,24.03,82.06,2020-09-26
1731,24.4,82.5,2020-09-27
1732,24.54,80.62,2020-09-28
1733,26.21,74.88,2020-09-29
1734,23.87,85.75,2020-09-30
1735,25.43,78.62,2020-10-01
1736,24.98,83.25,2020-10-02
1737,24.6,84.81,2020-10-03
1738,24.44,84.69,2020-10-04
1739,23.94,87.69,2020-10-05
1740,23.99,87.19,2020-10-06
1741,24.27,84.12,2020-10-07
1742,24.29,82.38,2020-10-08
1743,25.33,73.38,2020-10-09
1744,24.15,70.81,2020-10-10
1745,24.83,71.06,2020-10-11
1746,25.2,75.31,2020-10-12
1747,25.01,71.94,2020-10-13
1748,24.37,71.69,2020-10-14
1749,24.96,74.12,2020-10-15
1750,24.8,71.81,2020-10-16
1751,24.5,67.94,2020-10-17
1752,24.33,70.12,2020-10-18
1753,23.58,76.19,2020-10-19
1754,22.72,74.88,2020-10-20
1755,22.99,74.31,2020-10-21
1756,22.29,81.19,2020-10-22
1757,21.29,76.81,2020-10-23
1758,23.44,65.62,2020-10-24
1759,24.2,72.12,2020-10-25
1760,25.08,74.0,2020-10-26
1761,24.87,75.12,2020-10-27
1762,23.91,75.5,2020-10-28
1763,24.51,77.25,2020-10-29
1764,23.19,78.06,2020-10-30
1765,22.03,81.12,2020-10-31
1766,22.32,86.94,2020-11-01
1767,22.56,87.81,2020-11-02
1768,22.74,83.94,2020-11-03
1769,21.91,85.38,2020-11-04
1770,22.52,78.5,2020-11-05
1771,22.37,73.19,2020-11-06
1772,22.85,73.5,2020-11-07
1773,22.77,71.44,2020-11-08
1774,21.4,74.0,2020-11-09
1775,21.57,67.56,2020-11-10
1776,20.79,63.0,2020-11-11
1777,20.61,64.25,2020-11-12
1778,21.17,70.5,2020-11-13
1779,21.51,69.56,2020-11-14
1780,21.06,67.56,2020-11-15
1781,21.5,62.75,2020-11-16
1782,21.15,59.94,2020-11-17
1783,20.63,60.38,2020-11-18
1784,19.57,63.5,2020-11-19
1785,19.0,66.69,2020-11-20
1786,18.88,68.5,2020-11-21
1787,19.94,64.19,2020-11-22
1788,20.44,57.69,2020-11-23
1789,19.95,63.62,2020-11-24
1790,19.62,64.69,2020-11-25
1791,19.62,65.38,2020-11-26
1792,19.67,66.19,2020-11-27
1793,20.38,67.5,2020-11-28
1794,19.86,67.56,2020-11-29
1795,19.73,69.56,2020-11-30
1796,20.19,61.38,2020-12-01
1797,19.62,57.31,2020-12-02
1798,19.19,65.12,2020-12-03
1799,18.53,66.62,2020-12-04
1800,18.4,63.94,2020-12-05
1801,18.14,60.19,2020-12-06
1802,17.58,59.31,2020-12-07
1803,17.65,66.25,2020-12-08
1804,17.67,65.75,2020-12-09
1805,17.71,65.62,2020-12-10
1806,17.93,66.62,2020-12-11
1807,18.46,65.38,2020-12-12
1808,18.96,60.19,2020-12-13
1809,18.76,66.56,2020-12-14
1810,19.15,67.31,2020-12-15
1811,19.64,65.19,2020-12-16
1812,19.7,65.5,2020-12-17
1813,18.71,66.75,2020-12-18
1814,17.24,65.19,2020-12-19
1815,17.6,61.19,2020-12-20
1816,17.83,66.5,2020-12-21
1817,17.61,61.56,2020-12-22
1818,16.76,64.56,2020-12-23
1819,17.23,63.5,2020-12-24
1820,17.27,61.81,2020-12-25
1821,17.43,53.44,2020-12-26
1822,17.08,55.69,2020-12-27
1823,16.68,54.56,2020-12-28
1824,17.01,52.31,2020-12-29
1825,17.48,62.62,2020-12-30
1826,18.08,65.94,2020-12-31
1827,18.19,63.56,2021-01-01
1828,17.62,65.25,2021-01-02
1829,17.93,63.06,2021-01-03
1830,18.25,62.38,2021-01-04
1831,19.33,57.56,2021-01-05
1832,19.83,53.25,2021-01-06
1833,20.39,46.94,2021-01-07
1834,19.75,55.06,2021-01-08
1835,19.78,61.0,2021-01-09
1836,19.64,56.12,2021-01-10
1837,19.66,57.06,2021-01-11
1838,14.28,63.25,2021-01-12
1839,15.9,66.94,2021-01-13
1840,15.25,66.38,2021-01-14
1841,15.63,59.25,2021-01-15
1842,16.46,56.88,2021-01-16
1843,16.89,59.38,2021-01-17
1844,16.62,64.31,2021-01-18
1845,16.25,72.88,2021-01-19
1846,15.09,62.94,2021-01-20
1847,16.08,59.88,2021-01-21
1848,16.69,68.69,2021-01-22
1849,16.86,60.0,2021-01-23
1850,17.3,55.56,2021-01-24
1851,16.57,64.56,2021-01-25
1852,17.36,62.19,2021-01-26
1853,18.08,57.69,2021-01-27
1854,18.54,52.88,2021-01-28
1855,18.58,45.25,2021-01-29
1856,18.2,39.56,2021-01-30
1857,17.7,44.12,2021-01-31
1858,16.27,45.06,2021-02-01
1859,16.99,34.38,2021-02-02
1860,17.44,39.19,2021-02-03
1861,17.9,39.38,2021-02-04
1862,18.62,41.56,2021-02-05
1863,18.84,49.19,2021-02-06
1864,17.9,54.44,2021-02-07
1865,15.42,70.38,2021-02-08
1866,15.69,63.12,2021-02-09
1867,17.61,55.62,2021-02-10
1868,18.23,50.44,2021-02-11
1869,18.05,44.81,2021-02-12
1870,18.52,40.0,2021-02-13
1871,19.1,43.75,2021-02-14
1872,19.08,44.81,2021-02-15
1873,19.88,41.25,2021-02-16
1874,20.2,43.88,2021-02-17
1875,20.81,48.06,2021-02-18
1876,20.79,59.81,2021-02-19
1877,19.89,67.88,2021-02-20
1878,20.01,59.81,2021-02-21
1879,21.38,45.25,2021-02-22
1880,21.93,45.38,2021-02-23
1881,21.31,43.12,2021-02-24
1882,20.52,41.81,2021-02-25
1883,20.68,43.44,2021-02-26
1884,20.71,39.94,2021-02-27
1885,20.94,37.25,2021-02-28
1886,22.14,35.88,2021-03-01
