,T2M,RH2M,Date
1666,19.19,68.69,2020-07-24
1667,19.12,70.0,2020-07-25
1668,19.3,71.25,2020-07-26
1669,19.67,68.94,2020-07-27
1670,19.43,68.81,2020-07-28
1671,19.37,70.81,2020-07-29
1672,19.12,74.38,2020-07-30
1673,19.03,73.0,2020-07-31
1674,19.0,69.81,2020-08-01
1675,19.2,62.38,2020-08-02
1676,19.18,63.94,2020-08-03
1677,19.25,62.62,2020-08-04
1678,19.85,58.25,2020-08-05
1679,20.18,63.75,2020-08-06
1680,20.51,70.69,2020-08-07
1681,20.1,78.88,2020-08-08
1682,20.22,74.19,2020-08-09
1683,19.88,69.19,2020-08-10
1684,19.05,72.12,2020-08-11
1685,20.58,66.19,2020-08-12
1686,20.48,65.88,2020-08-13
1687,20.51,66.44,2020-08-14
1688,21.04,65.81,2020-08-15
1689,21.9,65.19,2020-08-16
1690,21.94,69.69,2020-08-17
1691,20.52,71.44,2020-08-18
1692,18.37,70.06,2020-08-19
1693,16.45,74.88,2020-08-20
1694,16.66,73.94,2020-08-21
1695,17.98,67.31,2020-08-22
1696,19.58,67.31,2020-08-23
1697,20.15,72.81,2020-08-24
1698,19.02,82.31,2020-08-25
1699,17.61,81.75,2020-08-26
1700,15.84,91.0,2020-08-27
1701,15.58,80.44,2020-08-28
1702,16.35,71.62,2020-08-29
1703,16.69,70.44,2020-08-30
1704,16.75,79.0,2020-08-31
1705,17.81,72.38,2020-09-01
1706,17.85,73.75,2020-09-02
1707,16.83,76.5,2020-09-03
1708,16.33,75.12,2020-09-04
1709,16.4,78.0,2020-09-05
1710,16.2,78.38,2020-09-06
1711,15.44,69.62,2020-09-07
1712,15.63,62.19,2020-09-08
1713,15.58,63.19,2020-09-09
1714,15.08,63.19,2020-09-10
1715,15.41,65.81,2020-09-11
1716,15.5,66.69,2020-09-12
1717,16.15,67.94,2020-09-13
1718,15.86,65.88,2020-09-14
1719,15.48,64.75,2020-09-15
1720,15.79,60.38,2020-09-16
1721,15.85,59.44,2020-09-17
1722,15.44,62.69,2020-09-18
1723,15.45,57.81,2020-09-19
1724,15.44,47.56,2020-09-20
1725,16.35,48.31,2020-09-21
1726,16.02,58.75,2020-09-22
1727,15.35,56.88,2020-09-23
1728,14.8,58.94,2020-09-24
1729,13.81,65.25,2020-09-25
1730,11.02,71.88,2020-09-26
1731,11.6,60.69,2020-09-27
1732,12.76,50.06,2020-09-28
1733,12.48,49.0,2020-09-29
1734,12.58,47.69,2020-09-30
1735,12.55,46.0,2020-10-01
1736,12.84,43.38,2020-10-02
1737,12.98,43.88,2020-10-03
1738,12.8,44.62,2020-10-04
1739,13.08,36.38,2020-10-05
1740,13.02,35.0,2020-10-06
1741,12.62,37.62,2020-10-07
1742,12.3,39.94,2020-10-08
1743,12.34,42.31,2020-10-09
1744,12.4,43.19,2020-10-10
1745,12.55,38.44,2020-10-11
1746,11.51,41.25,2020-10-12
1747,10.42,45.56,2020-10-13
1748,10.6,48.19,2020-10-14
1749,11.23,45.06,2020-10-15
1750,11.47,37.5,2020-10-16
1751,11.59,40.56,2020-10-17
1752,11.38,41.56,2020-10-18
1753,10.69,35.06,2020-10-19
1754,10.48,36.38,2020-10-20
1755,9.08,40.75,2020-10-21
1756,8.68,44.25,2020-10-22
1757,8.91,49.19,2020-10-23
1758,7.88,58.19,2020-10-24
1759,6.94,52.88,2020-10-25
1760,7.26,44.38,2020-10-26
1761,8.95,32.38,2020-10-27
1762,8.44,38.0,2020-10-28
1763,6.87,42.0,2020-10-29
1764,6.55,40.12,2020-10-30
1765,7.01,38.25,2020-10-31
1766,6.95,47.75,2020-11-01
1767,7.77,45.25,2020-11-02
1768,7.73,42.81,2020-11-03
1769,7.04,41.69,2020-11-04
1770,6.68,38.81,2020-11-05
1771,6.97,33.88,2020-11-06
1772,7.73,28.75,2020-11-07
1773,8.27,26.56,2020-11-08
1774,8.54,31.88,2020-11-09
1775,7.34,40.62,2020-11-10
1776,7.11,43.44,2020-11-11
1777,6.56,39.81,2020-11-12
1778,7.04,33.62,2020-11-13
1779,4.06,63.0,2020-11-14
1780,0.64,84.88,2020-11-15
1781,-1.92,83.75,2020-11-16
1782,-1.93,53.0,2020-11-17
1783,-1.07,61.38,2020-11-18
1784,-1.42,75.5,2020-11-19
1785,-1.35,63.25,2020-11-20
1786,-1.11,43.25,2020-11-21
1787,-0.89,48.31,2020-11-22
1788,-1.17,83.56,2020-11-23
1789,-2.24,87.62,2020-11-24
1790,-1.99,87.62,2020-11-25
1791,-2.68,79.62,2020-11-26
1792,-3.42,55.94,2020-11-27
1793,2.15,40.88,2020-11-28
1794,4.72,44.19,2020-11-29
1795,2.65,57.69,2020-11-30
1796,4.58,59.19,2020-12-01
1797,3.1,52.81,2020-12-02
1798,3.88,44.44,2020-12-03
1799,2.53,61.75,2020-12-04
1800,1.09,79.69,2020-12-05
1801,1.91,71.31,2020-12-06
1802,1.49,64.0,2020-12-07
1803,0.83,88.25,2020-12-08
1804,-0.42,84.88,2020-12-09
1805,-0.51,78.5,2020-12-10
1806,-0.35,79.56,2020-12-11
1807,-2.7,87.62,2020-12-12
1808,-4.77,80.75,2020-12-13
1809,-6.79,71.38,2020-12-14
1810,-6.83,70.81,2020-12-15
1811,-7.94,75.62,2020-12-16
1812,-7.24,55.88,2020-12-17
1813,-6.58,49.19,2020-12-18
1814,-3.68,45.0,2020-12-19
1815,-0.13,45.81,2020-12-20
1816,0.03,75.62,2020-12-21
1817,-1.94,58.75,2020-12-22
1818,-2.03,50.0,2020-12-23
1819,-2.43,53.56,2020-12-24
1820,-2.7,51.94,2020-12-25
1821,-2.0,45.12,2020-12-26
1822,-3.18,56.75,2020-12-27
1823,-4.45,83.94,2020-12-28
1824,-5.63,67.69,2020-12-29
1825,-7.52,56.19,2020-12-30
1826,-6.19,50.31,2020-12-31
1827,-2.55,39.75,2021-01-01
1828,-2.69,47.5,2021-01-02
1829,-0.84,69.25,2021-01-03
1830,0.69,81.25,2021-01-04
1831,0.33,87.19,2021-01-05
1832,-2.06,87.38,2021-01-06
1833,-3.67,75.19,2021-01-07
1834,-5.32,84.94,2021-01-08
1835,-3.22,84.25,2021-01-09
1836,-3.49,69.44,2021-01-10
1837,-5.75,40.0,2021-01-11
1838,-8.73,57.31,2021-01-12
1839,-7.52,63.62,2021-01-13
1840,-3.38,53.19,2021-01-14
1841,0.55,37.75,2021-01-15
1842,-3.19,62.5,2021-01-16
1843,0.76,45.12,2021-01-17
1844,-1.52,58.88,2021-01-18
1845,-2.69,64.75,2021-01-19
1846,-3.67,65.31,2021-01-20
1847,-1.57,53.44,2021-01-21
1848,-0.55,53.25,2021-01-22
1849,-4.01,89.62,2021-01-23
1850,-5.27,66.31,2021-01-24
1851,-5.4,68.94,2021-01-25
1852,-5.02,61.56,2021-01-26
1853,-5.27,55.12,2021-01-27
1854,-4.4,58.06,2021-01-28
1855,-4.6,60.69,2021-01-29
1856,-3.85,54.5,2021-01-30
1857,-0.52,50.12,2021-01-31
1858,-1.13,73.75,2021-02-01
1859,-1.7,63.06,2021-02-02
1860,-1.77,77.69,2021-02-03
1861,-2.96,70.38,2021-02-04
1862,-3.66,63.19,2021-02-05
1863,-3.35,58.19,2021-02-06
1864,0.22,53.75,2021-02-07
1865,3.91,45.0,2021-02-08
1866,4.81,56.12,2021-02-09
1867,2.87,58.5,2021-02-10
1868,3.12,49.94,2021-02-11
1869,1.77,59.75,2021-02-12
1870,2.26,58.62,2021-02-13
1871,2.77,54.81,2021-02-14
1872,1.82,61.19,2021-02-15
1873,1.98,56.0,2021-02-16
1874,0.64,50.12,2021-02-17
1875,1.19,51.81,2021-02-18
1876,1.8,52.31,2021-02-19
1877,4.56,56.0,2021-02-20
1878,4.73,59.12,2021-02-21
1879,3.77,78.12,2021-02-22
1880,3.08,78.56,2021-02-23
1881,2.94,72.75,2021-02-24
1882,3.26,78.0,2021-02-25
1883,2.92,87.44,2021-02-26
1884,2.49,80.19,2021-02-27
1885,0.6,70.5,2021-02-28
1886,0.65,62.56,2021-03-01
1887,2.75,53.38,2021-03-02
1888,4.04,58.88,2021-03-03
1889,3.3,67.44,2021-03-04
1890,3.69,60.31,2021-03-05
1891,3.25,63.5,2021-03-06
1892,4.19,78.19,2021-03-07
1893,3.67,71.81,2021-03-08
1894,3.47,70.56,2021-03-09
1895,3.35,72.38,2021-03-10
1896,2.61,76.25,2021-03-11
1897,1.8,74.25,2021-03-12
1898,3.09,61.62,2021-03-13
1899,3.57,72.12,2021-03-14
1900,3.83,66.94,2021-03-15
1901,5.33,69.88,2021-03-16
1902,5.15,71.31,2021-03-17
1903,5.68,58.88,2021-03-18
1904,5.73,65.44,2021-03-19
1905,6.62,62.69,2021-03-20
1906,5.49,74.69,2021-03-21
1907,3.38,86.19,2021-03-22
1908,1.9,88.88,2021-03-23
1909,1.39,84.06,2021-03-24
1910,2.48,61.5,2021-03-25
1911,5.58,55.19,2021-03-26
1912,8.95,62.44,2021-03-27
1913,8.09,80.0,2021-03-28
1914,7.79,77.0,2021-03-29
1915,7.46,57.31,2021-03-30
1916,6.77,51.75,2021-03-31
1917,6.23,49.81,2021-04-01
1918,4.47,50.38,2021-04-02
1919,5.98,38.06,2021-04-03
1920,6.24,62.75,2021-04-04
1921,6.12,77.31,2021-04-05
1922,6.13,78.62,2021-04-06
1923,2.84,74.75,2021-04-07
1924,4.77,60.69,2021-04-08
1925,6.25,49.56,2021-04-09
1926,7.49,55.06,2021-04-10
1927,6.59,71.06,2021-04-11
1928,7.5,71.81,2021-04-12
1929,8.05,66.62,2021-04-13
1930,8.23,71.19,2021-04-14
1931,7.92,64.81,2021-04-15
1932,5.89,78.0,2021-04-16
1933,4.85,86.44,2021-04-17
1934,5.12,82.75,2021-04-18
1935,6.44,66.88,2021-04-19
1936,7.72,59.19,2021-04-20
1937,5.85,76.06,2021-04-21
1938,4.44,86.25,2021-04-22
1939,2.65,67.88,2021-04-23
1940,5.7,47.06,2021-04-24
1941,9.68,44.75,2021-04-25
1942,11.63,47.19,2021-04-26
1943,12.77,52.44,2021-04-27
1944,12.8,50.25,2021-04-28
1945,12.07,62.75,2021-04-29
1946,11.17,65.88,2021-04-30
1947,11.69,65.88,2021-05-01
1948,12.58,68.81,2021-05-02
1949,12.87,71.62,2021-05-03
1950,11.46,77.12,2021-05-04
1951,9.96,74.38,2021-05-05
1952,9.15,75.88,2021-05-06
1953,9.76,74.31,2021-05-07
1954,10.54,76.88,2021-05-08
1955,10.87,76.5,2021-05-09
1956,12.11,70.0,2021-05-10
1957,11.44,75.0,2021-05-11
1958,10.75,75.44,2021-05-12
1959,8.36,83.06,2021-05-13
1960,8.95,74.56,2021-05-14
1961,9.79,65.56,2021-05-15
1962,10.37,67.88,2021-05-16
1963,12.0,64.31,2021-05-17
1964,12.41,64.0,2021-05-18
1965,11.14,73.12,2021-05-19
1966,11.47,68.12,2021-05-20
1967,9.26,70.81,2021-05-21
1968,10.27,67.69,2021-05-22
1969,9.94,63.5,2021-05-23
1970,10.4,60.0,2021-05-24
1971,11.63,56.38,2021-05-25
1972,13.8,52.12,2021-05-26
1973,15.45,48.69,2021-05-27
1974,16.67,48.75,2021-05-28
1975,16.69,53.25,2021-05-29
1976,14.98,65.12,2021-05-30
1977,14.14,66.94,2021-05-31
1978,11.79,74.94,2021-06-01
1979,12.41,74.31,2021-06-02
1980,13.44,73.25,2021-06-03
1981,14.18,72.81,2021-06-04
1982,15.51,68.75,2021-06-05
1983,16.58,66.0,2021-06-06
1984,18.48,61.75,2021-06-07
1985,19.84,50.94,2021-06-08
1986,20.32,53.69,2021-06-09
1987,19.97,53.81,2021-06-10
1988,19.06,57.5,2021-06-11
1989,17.41,66.12,2021-06-12
1990,15.73,70.12,2021-06-13
1991,15.2,62.12,2021-06-14
1992,15.13,62.19,2021-06-15
1993,14.26,65.69,2021-06-16
1994,13.73,65.31,2021-06-17
1995,14.49,61.0,2021-06-18
1996,15.01,60.62,2021-06-19
1997,14.34,62.06,2021-06-20
1998,15.7,58.88,2021-06-21
1999,15.05,58.88,2021-06-22
2000,16.28,56.44,2021-06-23
2001,15.64,59.5,2021-06-24
2002,15.45,58.69,2021-06-25
2003,15.23,62.06,2021-06-26
2004,17.49,53.81,2021-06-27
2005,18.69,52.94,2021-06-28
2006,19.66,49.38,2021-06-29
2007,19.98,49.94,2021-06-30
2008,18.6,54.31,2021-07-01
2009,17.42,56.5,2021-07-02
2010,16.55,62.12,2021-07-03
2011,17.18,60.88,2021-07-04
2012,17.95,60.5,2021-07-05
2013,18.47,59.69,2021-07-06
2014,18.55,58.44,2021-07-07
2015,19.43,55.19,2021-07-08
2016,20.38,54.94,2021-07-09
2017,20.19,66.69,2021-07-10
2018,20.55,71.88,2021-07-11
2019,19.33,74.12,2021-07-12
2020,18.06,69.75,2021-07-13
2021,16.74,73.0,2021-07-14
2022,18.76,63.0,2021-07-15
2023,19.84,63.94,2021-07-16
2024,21.2,64.06,2021-07-17
2025,21.77,69.38,2021-07-18
2026,20.19,73.44,2021-07-19
2027,16.33,85.12,2021-07-20
2028,16.49,72.75,2021-07-21
2029,17.73,64.5,2021-07-22
2030,19.24,59.88,2021-07-23
2031,20.47,67.12,2021-07-24
2032,21.36,73.0,2021-07-25
2033,21.99,73.06,2021-07-26
2034,22.01,74.5,2021-07-27
2035,20.53,78.06,2021-07-28
2036,18.31,81.25,2021-07-29
2037,17.4,76.38,2021-07-30
2038,18.15,80.12,2021-07-31
2039,18.38,77.25,2021-08-01
2040,18.31,71.94,2021-08-02
2041,18.6,70.38,2021-08-03
2042,18.13,71.31,2021-08-04
2043,18.17,71.56,2021-08-05
2044,17.78,64.44,2021-08-06
2045,18.11,63.75,2021-08-07
2046,18.1,70.62,2021-08-08
2047,17.48,71.69,2021-08-09
2048,18.11,67.25,2021-08-10
2049,18.82,69.81,2021-08-11
2050,18.65,71.44,2021-08-12
2051,18.2,70.69,2021-08-13
2052,16.67,66.38,2021-08-14
2053,15.9,60.44,2021-08-15
2054,16.15,56.19,2021-08-16
2055,17.48,56.12,2021-08-17
2056,17.94,61.25,2021-08-18
2057,18.09,60.69,2021-08-19
2058,17.7,63.06,2021-08-20
2059,18.05,61.0,2021-08-21
2060,18.19,66.75,2021-08-22
2061,18.79,64.12,2021-08-23
2062,19.31,64.44,2021-08-24
2063,19.55,64.62,2021-08-25
2064,19.01,66.69,2021-08-26
2065,18.4,67.56,2021-08-27
2066,16.23,68.56,2021-08-28
2067,15.33,63.38,2021-08-29
2068,15.72,63.56,2021-08-30
2069,15.84,63.06,2021-08-31
2070,14.8,60.44,2021-09-01
2071,16.88,55.5,2021-09-02
2072,17.84,59.31,2021-09-03
2073,18.03,64.0,2021-09-04
2074,18.64,62.5,2021-09-05
2075,19.18,63.81,2021-09-06
2076,18.96,68.88,2021-09-07
2077,17.87,78.81,2021-09-08
2078,16.49,74.75,2021-09-09
2079,16.37,79.0,2021-09-10
2080,14.55,80.62,2021-09-11
2081,14.98,74.25,2021-09-12
2082,16.09,63.19,2021-09-13
2083,17.37,62.88,2021-09-14
2084,17.89,62.44,2021-09-15
2085,17.93,62.69,2021-09-16
2086,17.55,67.75,2021-09-17
2087,18.25,62.94,2021-09-18
2088,19.06,65.56,2021-09-19
2089,17.9,65.31,2021-09-20
2090,15.85,69.81,2021-09-21
2091,15.27,69.81,2021-09-22
2092,14.66,69.5,2021-09-23
2093,15.4,60.5,2021-09-24
2094,16.27,60.12,2021-09-25
2095,16.72,57.69,2021-09-26
2096,17.14,55.0,2021-09-27
2097,17.44,60.31,2021-09-28
2098,17.01,63.75,2021-09-29
2099,16.99,68.06,2021-09-30
2100,16.26,71.0,2021-10-01
2101,14.75,71.44,2021-10-02
2102,14.67,63.56,2021-10-03
2103,13.58,64.0,2021-10-04
2104,13.12,55.5,2021-10-05
2105,14.12,42.0,2021-10-06
2106,14.9,32.69,2021-10-07
2107,14.25,38.38,2021-10-08
2108,13.1,43.0,2021-10-09
2109,12.06,53.56,2021-10-10
2110,9.58,63.69,2021-10-11
2111,10.43,53.44,2021-10-12
2112,10.92,48.0,2021-10-13
2113,11.8,39.0,2021-10-14
2114,12.76,29.88,2021-10-15
2115,12.5,38.69,2021-10-16
2116,11.45,72.88,2021-10-17
2117,9.85,79.88,2021-10-18
2118,11.22,54.62,2021-10-19
2119,11.98,40.69,2021-10-20
2120,11.4,36.38,2021-10-21
2121,8.56,52.75,2021-10-22
2122,2.53,93.0,2021-10-23
2123,2.48,83.94,2021-10-24
2124,1.84,66.0,2021-10-25
2125,2.4,56.94,2021-10-26
2126,2.73,57.12,2021-10-27
2127,3.21,50.81,2021-10-28
2128,5.55,50.88,2021-10-29
2129,6.03,47.31,2021-10-30
2130,6.62,40.69,2021-10-31
2131,5.58,46.19,2021-11-01
2132,4.52,62.62,2021-11-02
2133,4.36,60.94,2021-11-03
2134,4.63,54.75,2021-11-04
2135,3.04,69.31,2021-11-05
2136,3.69,41.88,2021-11-06
2137,4.89,41.44,2021-11-07
2138,6.05,42.38,2021-11-08
2139,6.46,41.0,2021-11-09
2140,6.56,37.69,2021-11-10
2141,5.77,38.81,2021-11-11
2142,6.03,32.88,2021-11-12
2143,6.42,32.19,2021-11-13
2144,5.39,34.94,2021-11-14
2145,3.42,40.25,2021-11-15
2146,3.93,35.19,2021-11-16
2147,5.58,31.12,2021-11-17
2148,6.47,34.12,2021-11-18
2149,5.24,38.62,2021-11-19
2150,5.73,37.62,2021-11-20
2151,4.62,40.38,2021-11-21
2152,5.12,34.75,2021-11-22
2153,4.98,33.19,2021-11-23
2154,6.24,33.0,2021-11-24
2155,5.11,43.5,2021-11-25
2156,4.47,41.5,2021-11-26
2157,5.21,38.62,2021-11-27
2158,3.69,44.81,2021-11-28
2159,3.77,41.12,2021-11-29
2160,4.47,35.19,2021-11-30
2161,4.69,35.19,2021-12-01
2162,5.85,37.56,2021-12-02
2163,4.62,48.38,2021-12-03
2164,5.05,56.88,2021-12-04
2165,2.18,85.38,2021-12-05
2166,-0.83,61.69,2021-12-06
2167,-0.85,43.31,2021-12-07
2168,2.67,37.88,2021-12-08
2169,1.46,44.62,2021-12-09
2170,-0.55,41.81,2021-12-10
2171,0.09,35.0,2021-12-11
2172,1.26,34.06,2021-12-12
2173,0.29,43.25,2021-12-13
2174,-1.91,68.69,2021-12-14
2175,-3.1,54.0,2021-12-15
2176,-4.48,61.88,2021-12-16
2177,-5.08,54.94,2021-12-17
2178,-5.17,38.56,2021-12-18
2179,-1.28,33.19,2021-12-19
2180,2.3,35.25,2021-12-20
2181,2.73,55.69,2021-12-21
2182,3.31,42.38,2021-12-22
2183,1.5,68.06,2021-12-23
2184,0.21,70.25,2021-12-24
2185,-0.43,64.25,2021-12-25
2186,-1.71,76.19,2021-12-26
2187,-3.3,75.69,2021-12-27
2188,-3.94,57.69,2021-12-28
2189,-3.71,51.12,2021-12-29
2190,-3.72,41.25,2021-12-30
2191,-0.49,40.44,2021-12-31
2192,-0.25,51.88,2022-01-01
2193,-1.37,70.44,2022-01-02
2194,0.14,57.62,2022-01-03
2195,-1.95,85.75,2022-01-04
2196,-1.75,89.12,2022-01-05
2197,-2.3,76.25,2022-01-06
2198,-2.19,84.25,2022-01-07
2199,-1.52,87.5,2022-01-08
2200,-3.5,72.12,2022-01-09
2201,-6.19,76.31,2022-01-10
2202,-9.47,62.5,2022-01-11
2203,-8.65,57.88,2022-01-12
2204,-6.17,57.38,2022-01-13
2205,-9.13,66.31,2022-01-14
2206,-7.95,61.0,2022-01-15
2207,-2.77,55.75,2022-01-16
2208,-2.62,67.69,2022-01-17
2209,-1.74,71.56,2022-01-18
2210,-1.56,71.69,2022-01-19
2211,-2.38,79.06,2022-01-20
2212,-4.16,79.56,2022-01-21
2213,-3.76,77.69,2022-01-22
2214,-2.27,81.56,2022-01-23
2215,-3.35,80.62,2022-01-24
2216,-4.63,78.69,2022-01-25
2217,-6.17,78.0,2022-01-26
2218,-7.31,65.81,2022-01-27
2219,-4.62,59.75,2022-01-28
2220,-2.31,67.69,2022-01-29
2221,-3.38,60.19,2022-01-30
2222,-2.03,65.56,2022-01-31
2223,-2.47,70.75,2022-02-01
2224,-1.89,63.88,2022-02-02
2225,-3.13,87.75,2022-02-03
2226,-4.99,78.94,2022-02-04
2227,-4.76,55.81,2022-02-05
2228,-1.68,74.0,2022-02-06
2229,-2.83,82.81,2022-02-07
2230,-4.57,81.38,2022-02-08
2231,-4.32,70.94,2022-02-09
2232,-5.5,70.69,2022-02-10
2233,-4.55,56.56,2022-02-11
2234,-1.51,49.19,2022-02-12
2235,-0.38,55.88,2022-02-13
2236,-0.1,67.25,2022-02-14
2237,-0.26,72.62,2022-02-15
2238,-1.73,75.88,2022-02-16
2239,-1.52,69.88,2022-02-17
2240,-1.8,63.62,2022-02-18
2241,-1.2,61.5,2022-02-19
2242,-2.86,58.31,2022-02-20
2243,-2.4,52.19,2022-02-21
2244,0.02,75.19,2022-02-22
2245,0.15,87.06,2022-02-23
2246,-0.54,86.94,2022-02-24
2247,-3.15,88.75,2022-02-25
2248,-2.71,80.75,2022-02-26
2249,-3.73,62.19,2022-02-27
2250,-1.51,53.62,2022-02-28
2251,1.07,77.06,2022-03-01
2252,1.9,71.38,2022-03-02
2253,0.06,82.12,2022-03-03
2254,-0.04,76.12,2022-03-04
2255,1.51,58.06,2022-03-05
2256,3.27,78.81,2022-03-06
2257,1.01,85.44,2022-03-07
2258,1.52,66.19,2022-03-08
2259,4.61,61.19,2022-03-09
2260,5.06,55.81,2022-03-10
2261,5.05,57.94,2022-03-11
2262,7.91,53.12,2022-03-12
2263,7.46,56.88,2022-03-13
2264,9.48,48.69,2022-03-14
2265,8.27,63.44,2022-03-15
2266,7.05,57.12,2022-03-16
2267,8.72,46.12,2022-03-17
2268,9.62,58.19,2022-03-18
2269,9.55,60.81,2022-03-19
2270,8.82,64.31,2022-03-20
2271,8.66,55.31,2022-03-21
2272,9.41,46.0,2022-03-22
2273,8.95,51.44,2022-03-23
2274,6.83,65.06,2022-03-24
2275,7.82,50.19,2022-03-25
2276,8.98,42.56,2022-03-26
2277,10.08,46.25,2022-03-27
2278,10.38,50.94,2022-03-28
2279,10.46,45.81,2022-03-29
2280,10.65,41.62,2022-03-30
2281,10.2,46.75,2022-03-31
2282,11.48,46.25,2022-04-01
2283,10.46,49.38,2022-04-02
2284,9.86,45.62,2022-04-03
2285,11.1,47.88,2022-04-04
2286,12.24,47.88,2022-04-05
2287,12.56,50.62,2022-04-06
2288,13.35,50.38,2022-04-07
2289,13.48,47.12,2022-04-08
2290,12.62,49.19,2022-04-09
2291,13.01,46.56,2022-04-10
2292,14.56,43.94,2022-04-11
2293,13.82,50.62,2022-04-12
2294,10.58,63.62,2022-04-13
2295,10.41,52.81,2022-04-14
2296,10.02,55.31,2022-04-15
2297,11.98,48.19,2022-04-16
2298,13.12,41.25,2022-04-17
2299,13.97,46.12,2022-04-18
2300,12.7,54.31,2022-04-19
2301,11.76,55.81,2022-04-20
2302,8.55,72.12,2022-04-21
2303,8.4,66.69,2022-04-22
2304,8.56,62.31,2022-04-23
2305,11.49,48.25,2022-04-24
2306,10.09,61.12,2022-04-25
2307,12.3,54.19,2022-04-26
2308,14.58,46.5,2022-04-27
2309,14.8,52.81,2022-04-28
2310,14.41,54.75,2022-04-29
2311,14.58,53.12,2022-04-30
2312,15.26,50.75,2022-05-01
2313,16.22,52.38,2022-05-02
2314,14.76,59.5,2022-05-03
2315,12.17,69.12,2022-05-04
2316,11.62,67.81,2022-05-05
2317,12.56,62.0,2022-05-06
2318,13.73,55.56,2022-05-07
2319,15.42,49.75,2022-05-08
2320,15.12,57.0,2022-05-09
2321,15.51,50.56,2022-05-10
2322,16.33,48.56,2022-05-11
2323,16.42,48.38,2022-05-12
2324,16.23,42.12,2022-05-13
2325,17.43,31.75,2022-05-14
2326,17.58,33.25,2022-05-15
2327,16.48,39.56,2022-05-16
2328,15.38,45.5,2022-05-17
2329,15.08,46.25,2022-05-18
2330,16.45,43.25,2022-05-19
2331,13.76,61.75,2022-05-20
2332,12.7,58.25,2022-05-21
2333,13.02,53.0,2022-05-22
2334,9.51,71.06,2022-05-23
2335,10.41,67.56,2022-05-24
2336,13.58,56.0,2022-05-25
2337,15.5,54.56,2022-05-26
2338,15.99,59.62,2022-05-27
2339,15.95,57.25,2022-05-28
2340,14.87,59.31,2022-05-29
2341,13.91,58.94,2022-05-30
2342,14.42,53.31,2022-05-31
2343,14.29,51.44,2022-06-01
2344,14.92,43.75,2022-06-02
2345,15.69,44.38,2022-06-03
2346,15.74,47.06,2022-06-04
2347,16.93,42.62,2022-06-05
2348,18.23,39.19,2022-06-06
2349,18.8,38.56,2022-06-07
2350,17.65,46.31,2022-06-08
2351,17.63,46.38,2022-06-09
2352,17.69,47.0,2022-06-10
2353,17.54,44.94,2022-06-11
2354,17.51,42.75,2022-06-12
2355,17.8,45.75,2022-06-13
2356,19.4,42.75,2022-06-14
2357,20.22,45.5,2022-06-15
2358,17.34,58.75,2022-06-16
2359,16.37,64.0,2022-06-17
2360,12.81,76.5,2022-06-18
2361,12.31,74.25,2022-06-19
2362,10.16,79.62,2022-06-20
2363,10.79,70.44,2022-06-21
2364,12.12,73.31,2022-06-22
2365,15.31,54.12,2022-06-23
2366,16.62,53.25,2022-06-24
2367,17.88,55.75,2022-06-25
2368,18.01,65.31,2022-06-26
2369,19.15,65.69,2022-06-27
2370,19.99,66.75,2022-06-28
2371,19.98,67.75,2022-06-29
2372,20.28,71.06,2022-06-30
2373,20.08,75.56,2022-07-01
2374,20.59,76.19,2022-07-02
2375,20.62,76.19,2022-07-03
2376,20.73,77.69,2022-07-04
2377,19.93,80.19,2022-07-05
2378,19.73,80.81,2022-07-06
2379,19.04,79.38,2022-07-07
2380,20.12,77.62,2022-07-08
2381,19.63,76.12,2022-07-09
2382,19.26,73.06,2022-07-10
2383,19.24,70.0,2022-07-11
2384,19.37,69.38,2022-07-12
2385,18.98,72.12,2022-07-13
2386,16.58,75.25,2022-07-14
2387,15.4,79.75,2022-07-15
2388,17.51,66.69,2022-07-16
2389,18.18,64.44,2022-07-17
2390,19.87,65.0,2022-07-18
2391,20.37,74.0,2022-07-19
2392,19.81,77.75,2022-07-20
2393,18.79,69.94,2022-07-21
2394,18.83,72.94,2022-07-22
2395,17.44,81.31,2022-07-23
2396,17.15,80.38,2022-07-24
2397,17.23,85.88,2022-07-25
2398,18.19,82.06,2022-07-26
2399,17.44,89.94,2022-07-27
2400,16.62,88.94,2022-07-28
2401,16.76,87.81,2022-07-29
2402,17.06,88.62,2022-07-30
2403,16.58,82.0,2022-07-31
2404,16.04,76.12,2022-08-01
2405,17.37,70.5,2022-08-02
2406,17.58,69.06,2022-08-03
2407,18.15,70.75,2022-08-04
2408,18.14,76.0,2022-08-05
2409,17.33,77.06,2022-08-06
2410,17.93,79.06,2022-08-07
2411,18.04,81.88,2022-08-08
2412,18.26,81.12,2022-08-09
2413,19.05,77.69,2022-08-10
2414,18.42,80.62,2022-08-11
2415,18.23,70.56,2022-08-12
2416,19.81,66.12,2022-08-13
2417,18.87,76.56,2022-08-14
2418,17.72,87.12,2022-08-15
2419,16.87,77.88,2022-08-16
2420,17.34,77.12,2022-08-17
2421,18.5,71.31,2022-08-18
2422,19.23,72.94,2022-08-19
2423,18.54,76.56,2022-08-20
2424,17.62,75.75,2022-08-21
2425,18.13,66.31,2022-08-22
2426,17.44,72.38,2022-08-23
2427,16.37,75.75,2022-08-24
2428,16.05,81.69,2022-08-25
2429,17.17,73.5,2022-08-26
2430,17.94,69.38,2022-08-27
2431,17.52,73.0,2022-08-28
2432,17.06,73.38,2022-08-29
2433,17.15,71.25,2022-08-30
2434,17.52,69.38,2022-08-31
