,T2M,RH2M,Date
1981,30.81,55.12,2021-06-04
1982,29.37,61.31,2021-06-05
1983,29.64,62.56,2021-06-06
1984,31.33,54.69,2021-06-07
1985,30.81,62.94,2021-06-08
1986,31.15,61.62,2021-06-09
1987,32.42,56.12,2021-06-10
1988,30.33,67.12,2021-06-11
1989,29.09,75.31,2021-06-12
1990,29.21,72.62,2021-06-13
1991,29.08,71.62,2021-06-14
1992,29.73,67.75,2021-06-15
1993,28.58,73.75,2021-06-16
1994,28.25,73.5,2021-06-17
1995,27.83,70.62,2021-06-18
1996,25.77,84.19,2021-06-19
1997,27.39,71.12,2021-06-20
1998,28.07,69.12,2021-06-21
1999,29.13,69.94,2021-06-22
2000,29.19,71.94,2021-06-23
2001,27.29,79.19,2021-06-24
2002,27.45,76.38,2021-06-25
2003,28.87,73.62,2021-06-26
2004,29.7,70.0,2021-06-27
2005,29.1,72.25,2021-06-28
2006,29.94,68.31,2021-06-29
2007,29.51,71.06,2021-06-30
2008,28.97,70.94,2021-07-01
2009,29.32,66.38,2021-07-02
2010,29.3,65.5,2021-07-03
2011,29.22,65.81,2021-07-04
2012,28.26,71.62,2021-07-05
2013,29.97,65.12,2021-07-06
2014,30.47,63.56,2021-07-07
2015,28.45,68.25,2021-07-08
2016,29.43,65.25,2021-07-09
2017,29.83,68.12,2021-07-10
2018,28.56,77.38,2021-07-11
2019,29.77,70.44,2021-07-12
2020,29.65,69.5,2021-07-13
2021,29.77,69.81,2021-07-14
2022,29.91,69.38,2021-07-15
2023,30.05,69.12,2021-07-16
2024,28.84,76.44,2021-07-17
2025,27.87,80.12,2021-07-18
2026,29.07,73.94,2021-07-19
2027,26.98,81.94,2021-07-20
2028,27.64,76.81,2021-07-21
2029,27.21,81.88,2021-07-22
2030,26.87,84.5,2021-07-23
2031,26.5,85.44,2021-07-24
2032,26.22,89.81,2021-07-25
2033,25.57,86.5,2021-07-26
2034,25.06,86.06,2021-07-27
2035,25.06,85.69,2021-07-28
2036,25.11,86.88,2021-07-29
2037,25.9,83.75,2021-07-30
2038,25.83,85.31,2021-07-31
2039,24.7,90.06,2021-08-01
2040,24.62,91.75,2021-08-02
2041,24.81,88.81,2021-08-03
2042,24.98,89.62,2021-08-04
2043,25.29,89.56,2021-08-05
2044,24.4,93.62,2021-08-06
2045,26.1,87.62,2021-08-07
2046,26.6,85.88,2021-08-08
2047,25.73,90.75,2021-08-09
2048,25.2,89.38,2021-08-10
2049,26.05,84.44,2021-08-11
2050,25.84,84.25,2021-08-12
2051,26.0,84.06,2021-08-13
2052,26.35,83.75,2021-08-14
2053,26.48,83.0,2021-08-15
2054,27.33,79.88,2021-08-16
2055,27.44,82.75,2021-08-17
2056,26.56,87.44,2021-08-18
2057,26.26,86.75,2021-08-19
2058,25.69,89.81,2021-08-20
2059,25.82,87.81,2021-08-21
2060,26.55,85.06,2021-08-22
2061,26.45,85.75,2021-08-23
2062,26.14,87.31,2021-08-24
2063,26.3,85.19,2021-08-25
2064,26.08,83.75,2021-08-26
2065,25.74,84.69,2021-08-27
2066,26.78,79.44,2021-08-28
2067,26.76,82.56,2021-08-29
2068,26.06,85.31,2021-08-30
2069,26.24,88.0,2021-08-31
2070,26.49,85.44,2021-09-01
2071,26.71,84.5,2021-09-02
2072,26.09,85.0,2021-09-03
2073,25.34,89.62,2021-09-04
2074,26.4,82.62,2021-09-05
2075,26.89,84.81,2021-09-06
2076,26.44,88.5,2021-09-07
2077,26.37,88.31,2021-09-08
2078,26.15,89.69,2021-09-09
2079,24.84,91.75,2021-09-10
2080,25.98,87.44,2021-09-11
2081,26.01,88.06,2021-09-12
2082,26.58,87.0,2021-09-13
2083,26.18,88.56,2021-09-14
2084,26.18,88.69,2021-09-15
2085,26.37,88.5,2021-09-16
2086,25.98,90.06,2021-09-17
2087,25.7,90.62,2021-09-18
2088,25.13,90.5,2021-09-19
2089,26.11,88.69,2021-09-20
2090,25.94,88.69,2021-09-21
2091,26.72,82.5,2021-09-22
2092,26.61,83.25,2021-09-23
2093,26.51,82.56,2021-09-24
2094,25.39,91.44,2021-09-25
2095,25.92,89.5,2021-09-26
2096,25.44,90.5,2021-09-27
2097,25.39,86.88,2021-09-28
2098,24.97,87.56,2021-09-29
2099,25.91,85.38,2021-09-30
2100,26.94,80.0,2021-10-01
2101,26.58,82.12,2021-10-02
2102,26.15,86.12,2021-10-03
2103,26.57,84.69,2021-10-04
2104,26.58,84.94,2021-10-05
2105,27.0,80.69,2021-10-06
2106,26.81,80.75,2021-10-07
2107,27.0,76.06,2021-10-08
2108,26.44,73.81,2021-10-09
2109,26.31,77.88,2021-10-10
2110,25.63,75.5,2021-10-11
2111,25.55,72.31,2021-10-12
2112,25.2,75.44,2021-10-13
2113,24.84,68.94,2021-10-14
2114,23.67,65.0,2021-10-15
2115,23.81,80.38,2021-10-16
2116,25.07,88.62,2021-10-17
2117,25.12,88.5,2021-10-18
2118,23.14,84.06,2021-10-19
2119,23.3,70.0,2021-10-20
2120,21.63,72.0,2021-10-21
2121,21.92,76.06,2021-10-22
2122,21.14,73.88,2021-10-23
2123,21.77,69.88,2021-10-24
2124,22.24,70.69,2021-10-25
2125,22.51,73.31,2021-10-26
2126,21.55,77.81,2021-10-27
2127,19.97,70.81,2021-10-28
2128,19.83,65.38,2021-10-29
2129,19.97,59.69,2021-10-30
2130,19.94,57.94,2021-10-31
2131,18.98,64.31,2021-11-01
2132,18.44,62.56,2021-11-02
2133,18.07,63.88,2021-11-03
2134,18.23,64.69,2021-11-04
2135,18.3,66.19,2021-11-05
2136,19.02,66.31,2021-11-06
2137,19.86,62.56,2021-11-07
2138,20.23,61.06,2021-11-08
2139,19.86,61.38,2021-11-09
2140,19.28,62.56,2021-11-10
2141,17.44,68.88,2021-11-11
2142,17.31,68.06,2021-11-12
2143,16.9,68.06,2021-11-13
2144,16.63,66.56,2021-11-14
2145,16.39,66.69,2021-11-15
2146,15.93,63.94,2021-11-16
2147,17.07,72.12,2021-11-17
2148,18.96,81.5,2021-11-18
2149,19.85,85.94,2021-11-19
2150,20.19,78.06,2021-11-20
2151,21.94,82.31,2021-11-21
2152,22.5,78.38,2021-11-22
2153,22.47,72.12,2021-11-23
2154,21.68,71.5,2021-11-24
2155,20.15,73.06,2021-11-25
2156,19.21,63.06,2021-11-26
2157,18.78,58.19,2021-11-27
2158,17.55,61.44,2021-11-28
2159,17.23,62.88,2021-11-29
2160,17.01,63.62,2021-11-30
2161,17.46,65.62,2021-12-01
2162,15.65,66.44,2021-12-02
2163,16.97,63.88,2021-12-03
2164,18.05,65.38,2021-12-04
2165,19.04,66.56,2021-12-05
2166,19.27,73.81,2021-12-06
2167,17.9,75.56,2021-12-07
2168,17.53,71.56,2021-12-08
2169,17.58,69.62,2021-12-09
2170,16.82,68.69,2021-12-10
2171,16.58,61.44,2021-12-11
2172,15.94,61.75,2021-12-12
2173,16.41,65.81,2021-12-13
2174,18.39,63.94,2021-12-14
2175,18.69,64.88,2021-12-15
2176,18.58,69.19,2021-12-16
2177,16.92,71.06,2021-12-17
2178,13.26,50.62,2021-12-18
2179,12.3,40.88,2021-12-19
2180,14.06,37.31,2021-12-20
2181,15.59,38.69,2021-12-21
2182,18.03,36.94,2021-12-22
2183,17.96,54.62,2021-12-23
2184,18.5,62.38,2021-12-24
2185,18.79,66.06,2021-12-25
2186,18.46,59.56,2021-12-26
2187,18.84,62.5,2021-12-27
2188,15.47,81.75,2021-12-28
2189,15.12,78.31,2021-12-29
2190,12.73,71.56,2021-12-30
2191,12.57,75.19,2021-12-31
2192,15.03,73.0,2022-01-01
2193,16.05,70.06,2022-01-02
2194,15.58,70.38,2022-01-03
2195,16.93,65.06,2022-01-04
2196,18.87,65.06,2022-01-05
2197,18.5,77.31,2022-01-06
2198,18.79,82.94,2022-01-07
2199,18.74,78.69,2022-01-08
2200,14.96,80.0,2022-01-09
2201,13.16,65.94,2022-01-10
2202,13.19,69.25,2022-01-11
2203,11.76,64.44,2022-01-12
2204,12.51,62.94,2022-01-13
2205,13.34,69.69,2022-01-14
2206,12.8,73.5,2022-01-15
2207,13.22,71.25,2022-01-16
2208,14.52,69.56,2022-01-17
2209,15.03,65.75,2022-01-18
2210,15.79,57.94,2022-01-19
2211,17.54,60.12,2022-01-20
2212,17.55,61.31,2022-01-21
2213,17.76,68.81,2022-01-22
2214,13.55,56.19,2022-01-23
2215,11.58,62.25,2022-01-24
2216,11.87,59.31,2022-01-25
2217,12.07,59.94,2022-01-26
2218,11.58,57.06,2022-01-27
2219,13.44,45.62,2022-01-28
2220,15.51,39.56,2022-01-29
2221,17.78,37.44,2022-01-30
2222,17.94,45.56,2022-01-31
2223,19.12,53.12,2022-02-01
2224,19.85,52.44,2022-02-02
2225,17.45,51.81,2022-02-03
2226,15.05,48.56,2022-02-04
2227,15.73,40.69,2022-02-05
2228,15.44,44.81,2022-02-06
2229,17.26,40.75,2022-02-07
2230,18.53,46.25,2022-02-08
2231,18.73,55.75,2022-02-09
2232,16.21,60.94,2022-02-10
2233,15.88,47.56,2022-02-11
2234,17.04,41.75,2022-02-12
2235,16.75,42.81,2022-02-13
2236,17.41,44.44,2022-02-14
2237,18.05,47.94,2022-02-15
2238,18.33,50.06,2022-02-16
2239,18.69,43.25,2022-02-17
2240,19.58,43.38,2022-02-18
2241,21.2,54.56,2022-02-19
2242,20.23,41.81,2022-02-20
2243,20.45,32.69,2022-02-21
2244,22.12,29.75,2022-02-22
2245,22.63,32.38,2022-02-23
2246,22.59,33.0,2022-02-24
2247,22.07,38.75,2022-02-25
2248,22.79,33.56,2022-02-26
2249,23.49,29.56,2022-02-27
2250,21.21,43.81,2022-02-28
2251,22.21,37.25,2022-03-01
2252,22.71,29.25,2022-03-02
2253,24.26,30.06,2022-03-03
2254,24.3,32.38,2022-03-04
2255,22.65,31.81,2022-03-05
2256,23.71,24.94,2022-03-06
2257,24.92,23.69,2022-03-07
2258,25.18,25.88,2022-03-08
2259,26.03,32.69,2022-03-09
2260,26.08,37.38,2022-03-10
2261,25.33,33.06,2022-03-11
2262,26.22,25.62,2022-03-12
2263,27.01,21.69,2022-03-13
2264,28.81,20.25,2022-03-14
2265,29.39,23.62,2022-03-15
2266,29.45,22.56,2022-03-16
2267,29.78,23.38,2022-03-17
2268,29.58,29.12,2022-03-18
2269,29.76,28.62,2022-03-19
2270,30.24,22.12,2022-03-20
2271,29.73,15.56,2022-03-21
2272,28.92,19.88,2022-03-22
2273,30.29,20.31,2022-03-23
2274,30.72,22.06,2022-03-24
2275,30.71,17.38,2022-03-25
2276,30.1,16.38,2022-03-26
2277,31.44,11.81,2022-03-27
2278,30.65,15.88,2022-03-28
2279,30.8,14.38,2022-03-29
2280,31.17,13.12,2022-03-30
2281,31.71,12.38,2022-03-31
2282,31.65,14.0,2022-04-01
2283,31.98,15.12,2022-04-02
2284,32.42,12.38,2022-04-03
2285,31.91,11.94,2022-04-04
2286,31.68,13.12,2022-04-05
2287,32.79,11.38,2022-04-06
2288,33.98,12.69,2022-04-07
2289,33.8,13.62,2022-04-08
2290,33.73,13.25,2022-04-09
2291,33.5,15.31,2022-04-10
2292,34.26,17.56,2022-04-11
2293,34.9,18.19,2022-04-12
2294,33.55,14.62,2022-04-13
2295,32.67,13.25,2022-04-14
2296,32.46,13.75,2022-04-15
2297,32.6,16.88,2022-04-16
2298,33.18,16.75,2022-04-17
2299,33.73,16.81,2022-04-18
2300,33.83,16.94,2022-04-19
2301,34.44,13.0,2022-04-20
2302,33.3,19.25,2022-04-21
2303,33.66,19.44,2022-04-22
2304,32.97,17.31,2022-04-23
2305,33.51,15.75,2022-04-24
2306,33.4,13.94,2022-04-25
2307,33.39,11.31,2022-04-26
2308,34.68,12.75,2022-04-27
2309,35.47,14.0,2022-04-28
2310,35.95,13.31,2022-04-29
2311,34.86,16.12,2022-04-30
2312,35.75,22.25,2022-05-01
2313,35.87,21.75,2022-05-02
2314,35.67,20.75,2022-05-03
2315,34.62,19.0,2022-05-04
2316,33.83,17.69,2022-05-05
2317,34.48,20.56,2022-05-06
2318,34.9,20.75,2022-05-07
2319,35.73,16.62,2022-05-08
2320,35.24,16.31,2022-05-09
2321,35.53,23.5,2022-05-10
2322,36.38,23.06,2022-05-11
2323,37.02,18.5,2022-05-12
2324,37.45,15.25,2022-05-13
2325,37.73,19.12,2022-05-14
2326,37.08,22.31,2022-05-15
2327,35.78,16.88,2022-05-16
2328,34.82,19.12,2022-05-17
2329,34.43,19.88,2022-05-18
2330,36.33,18.06,2022-05-19
2331,36.87,17.81,2022-05-20
2332,35.36,26.19,2022-05-21
2333,34.4,34.75,2022-05-22
2334,33.96,39.38,2022-05-23
2335,33.47,37.44,2022-05-24
2336,33.77,35.88,2022-05-25
2337,34.77,33.94,2022-05-26
2338,33.89,33.38,2022-05-27
2339,33.79,37.62,2022-05-28
2340,34.11,37.81,2022-05-29
2341,35.37,33.88,2022-05-30
2342,35.5,28.12,2022-05-31
2343,36.12,22.56,2022-06-01
2344,36.56,16.69,2022-06-02
2345,36.71,19.19,2022-06-03
2346,36.41,20.31,2022-06-04
2347,36.43,18.0,2022-06-05
2348,36.64,18.5,2022-06-06
2349,35.98,21.44,2022-06-07
2350,36.08,24.56,2022-06-08
2351,36.3,31.06,2022-06-09
2352,35.7,32.38,2022-06-10
2353,34.28,41.25,2022-06-11
2354,32.75,49.0,2022-06-12
2355,33.37,45.44,2022-06-13
2356,33.45,44.56,2022-06-14
2357,31.7,49.0,2022-06-15
2358,30.79,60.38,2022-06-16
2359,29.43,69.12,2022-06-17
2360,28.87,70.62,2022-06-18
2361,28.77,72.44,2022-06-19
2362,27.23,80.94,2022-06-20
2363,28.5,73.31,2022-06-21
2364,29.35,66.56,2022-06-22
2365,30.69,63.0,2022-06-23
2366,31.65,56.62,2022-06-24
2367,31.39,57.94,2022-06-25
2368,31.2,59.0,2022-06-26
2369,30.05,68.06,2022-06-27
2370,28.39,75.88,2022-06-28
2371,27.08,81.06,2022-06-29
2372,26.05,89.06,2022-06-30
2373,26.51,85.0,2022-07-01
2374,27.08,80.44,2022-07-02
2375,27.54,80.31,2022-07-03
2376,26.19,88.31,2022-07-04
2377,27.92,80.69,2022-07-05
2378,28.11,80.31,2022-07-06
2379,28.15,82.31,2022-07-07
2380,28.47,83.81,2022-07-08
2381,27.15,88.81,2022-07-09
2382,27.96,83.5,2022-07-10
2383,27.22,86.12,2022-07-11
2384,28.28,81.75,2022-07-12
2385,28.76,80.5,2022-07-13
2386,28.65,78.5,2022-07-14
2387,27.48,84.56,2022-07-15
2388,26.33,87.56,2022-07-16
2389,26.15,91.56,2022-07-17
2390,28.09,85.25,2022-07-18
2391,27.37,87.19,2022-07-19
2392,26.58,87.38,2022-07-20
2393,26.33,90.25,2022-07-21
2394,26.04,89.62,2022-07-22
2395,25.6,90.62,2022-07-23
2396,27.05,83.56,2022-07-24
2397,24.92,93.56,2022-07-25
2398,25.54,88.62,2022-07-26
2399,25.82,87.5,2022-07-27
2400,26.51,85.62,2022-07-28
2401,26.41,86.81,2022-07-29
2402,25.8,86.44,2022-07-30
2403,26.07,86.44,2022-07-31
2404,26.05,85.69,2022-08-01
2405,26.59,85.75,2022-08-02
2406,26.59,87.12,2022-08-03
2407,27.08,85.19,2022-08-04
2408,27.05,87.44,2022-08-05
2409,27.84,81.62,2022-08-06
2410,26.86,89.12,2022-08-07
2411,26.21,90.31,2022-08-08
2412,26.63,89.12,2022-08-09
2413,26.74,88.19,2022-08-10
2414,25.41,93.44,2022-08-11
2415,24.92,93.06,2022-08-12
2416,25.7,89.19,2022-08-13
2417,25.07,91.62,2022-08-14
2418,24.89,93.25,2022-08-15
2419,24.95,91.94,2022-08-16
2420,25.46,89.5,2022-08-17
2421,25.76,87.94,2022-08-18
2422,25.76,87.69,2022-08-19
2423,24.9,94.38,2022-08-20
2424,24.71,94.88,2022-08-21
2425,24.32,94.56,2022-08-22
2426,24.94,90.88,2022-08-23
2427,25.01,87.75,2022-08-24
2428,24.86,85.62,2022-08-25
2429,24.74,85.19,2022-08-26
2430,24.64,88.19,2022-08-27
2431,24.51,87.75,2022-08-28
2432,23.77,93.75,2022-08-29
2433,25.94,84.38,2022-08-30
2434,26.55,85.94,2022-08-31
2435,26.74,84.06,2022-09-01
2436,27.71,80.12,2022-09-02
2437,26.94,84.75,2022-09-03
2438,25.52,88.5,2022-09-04
2439,26.33,87.44,2022-09-05
2440,26.55,80.31,2022-09-06
2441,26.63,82.12,2022-09-07
2442,26.23,87.31,2022-09-08
2443,26.27,89.94,2022-09-09
2444,26.2,90.88,2022-09-10
2445,26.42,87.38,2022-09-11
2446,26.56,87.81,2022-09-12
2447,24.73,91.31,2022-09-13
2448,24.94,93.06,2022-09-14
2449,24.79,95.38,2022-09-15
2450,25.31,91.69,2022-09-16
2451,25.73,87.88,2022-09-17
2452,25.77,86.25,2022-09-18
2453,26.05,84.75,2022-09-19
2454,25.99,86.56,2022-09-20
2455,25.56,88.88,2022-09-21
2456,24.48,93.62,2022-09-22
2457,23.77,92.31,2022-09-23
2458,23.5,91.12,2022-09-24
2459,24.67,84.12,2022-09-25
2460,24.83,84.38,2022-09-26
2461,25.67,82.94,2022-09-27
2462,26.25,78.56,2022-09-28
2463,26.35,76.75,2022-09-29
2464,25.88,79.75,2022-09-30
2465,25.24,83.06,2022-10-01
2466,24.6,84.12,2022-10-02
2467,24.42,83.38,2022-10-03
2468,24.62,83.31,2022-10-04
2469,24.74,91.44,2022-10-05
2470,24.8,93.12,2022-10-06
2471,24.38,90.81,2022-10-07
2472,24.83,89.38,2022-10-08
2473,25.16,88.25,2022-10-09
2474,24.59,91.75,2022-10-10
2475,24.07,92.31,2022-10-11
2476,23.76,82.56,2022-10-12
2477,21.8,78.94,2022-10-13
2478,20.83,73.94,2022-10-14
2479,21.19,72.44,2022-10-15
2480,20.74,77.0,2022-10-16
2481,21.8,79.06,2022-10-17
2482,21.57,74.62,2022-10-18
2483,19.69,76.88,2022-10-19
2484,20.26,80.44,2022-10-20
2485,20.27,75.0,2022-10-21
2486,21.4,65.69,2022-10-22
2487,20.84,73.25,2022-10-23
2488,20.49,70.75,2022-10-24
2489,21.5,63.31,2022-10-25
2490,22.96,54.75,2022-10-26
2491,23.12,52.94,2022-10-27
2492,22.52,57.62,2022-10-28
2493,22.26,61.94,2022-10-29
2494,20.13,75.56,2022-10-30
2495,19.23,77.5,2022-10-31
2496,19.44,74.62,2022-11-01
2497,20.95,70.0,2022-11-02
2498,21.41,70.06,2022-11-03
2499,22.6,64.44,2022-11-04
2500,23.85,60.5,2022-11-05
2501,22.89,67.81,2022-11-06
2502,22.37,77.88,2022-11-07
2503,21.8,76.56,2022-11-08
2504,21.43,74.31,2022-11-09
2505,21.18,77.0,2022-11-10
2506,20.81,78.88,2022-11-11
2507,19.65,76.0,2022-11-12
2508,19.0,68.06,2022-11-13
2509,18.33,69.31,2022-11-14
2510,18.81,67.19,2022-11-15
2511,19.24,67.62,2022-11-16
2512,18.22,72.88,2022-11-17
2513,16.94,64.94,2022-11-18
2514,15.74,68.75,2022-11-19
2515,15.51,71.69,2022-11-20
2516,15.55,75.19,2022-11-21
2517,16.91,70.06,2022-11-22
2518,17.18,67.38,2022-11-23
2519,16.23,67.12,2022-11-24
2520,15.17,66.56,2022-11-25
2521,16.92,58.25,2022-11-26
2522,17.73,55.56,2022-11-27
2523,16.08,67.0,2022-11-28
2524,15.73,70.06,2022-11-29
2525,15.6,74.38,2022-11-30
2526,15.9,75.88,2022-12-01
2527,16.47,75.12,2022-12-02
2528,16.69,76.75,2022-12-03
2529,17.18,76.62,2022-12-04
2530,17.64,77.69,2022-12-05
2531,16.94,78.81,2022-12-06
2532,15.35,64.12,2022-12-07
2533,14.65,60.56,2022-12-08
2534,14.44,66.81,2022-12-09
2535,14.93,74.0,2022-12-10
2536,16.24,72.38,2022-12-11
2537,18.38,70.25,2022-12-12
2538,17.26,78.44,2022-12-13
2539,18.11,69.62,2022-12-14
2540,19.69,73.06,2022-12-15
2541,19.24,76.44,2022-12-16
2542,18.14,69.69,2022-12-17
2543,16.32,64.94,2022-12-18
2544,16.39,64.25,2022-12-19
2545,17.27,63.25,2022-12-20
2546,18.16,62.38,2022-12-21
2547,19.78,60.19,2022-12-22
2548,19.92,66.5,2022-12-23
2549,17.02,62.5,2022-12-24
2550,15.41,74.19,2022-12-25
2551,16.33,73.88,2022-12-26
2552,16.01,66.06,2022-12-27
2553,15.47,57.38,2022-12-28
2554,16.5,52.94,2022-12-29
2555,17.85,60.69,2022-12-30
2556,16.08,68.0,2022-12-31
2557,14.55,73.0,2023-01-01
2558,13.14,68.44,2023-01-02
2559,12.51,68.31,2023-01-03
2560,11.57,68.5,2023-01-04
2561,11.72,69.62,2023-01-05
2562,12.57,59.62,2023-01-06
2563,11.94,55.75,2023-01-07
2564,12.35,54.12,2023-01-08
2565,14.3,50.19,2023-01-09
2566,15.17,56.56,2023-01-10
2567,16.62,55.0,2023-01-11
2568,17.0,59.94,2023-01-12
2569,17.14,65.62,2023-01-13
2570,13.69,50.88,2023-01-14
2571,12.47,57.06,2023-01-15
2572,12.83,52.5,2023-01-16
2573,13.11,48.44,2023-01-17
2574,12.83,47.38,2023-01-18
2575,14.37,50.0,2023-01-19
2576,16.94,59.56,2023-01-20
2577,17.58,70.25,2023-01-21
2578,18.35,66.88,2023-01-22
2579,19.35,67.56,2023-01-23
2580,19.62,62.69,2023-01-24
2581,17.1,72.0,2023-01-25
2582,16.16,80.62,2023-01-26
2583,16.76,76.0,2023-01-27
2584,18.35,67.56,2023-01-28
2585,19.69,61.19,2023-01-29
2586,20.37,65.44,2023-01-30
2587,17.58,69.88,2023-01-31
2588,15.14,56.06,2023-02-01
2589,15.31,47.06,2023-02-02
2590,16.7,43.25,2023-02-03
2591,17.82,43.69,2023-02-04
2592,19.94,37.31,2023-02-05
2593,19.93,41.38,2023-02-06
2594,18.04,46.38,2023-02-07
2595,18.23,40.31,2023-02-08
2596,19.7,38.88,2023-02-09
2597,20.83,37.88,2023-02-10
2598,20.04,42.5,2023-02-11
2599,18.83,39.0,2023-02-12
2600,16.98,30.81,2023-02-13
2601,19.37,28.12,2023-02-14
2602,21.03,31.19,2023-02-15
2603,22.02,33.19,2023-02-16
2604,21.31,41.56,2023-02-17
2605,20.99,46.0,2023-02-18
2606,22.73,36.44,2023-02-19
2607,24.01,28.31,2023-02-20
2608,23.48,18.69,2023-02-21
2609,23.4,25.62,2023-02-22
2610,23.61,30.25,2023-02-23
2611,24.11,30.19,2023-02-24
2612,23.89,31.62,2023-02-25
2613,22.94,31.94,2023-02-26
2614,23.65,30.44,2023-02-27
2615,24.98,29.12,2023-02-28
2616,25.09,30.19,2023-03-01
